Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
activemq-5.17.1135,org.apache.activemq.management.JMSConnectionStatsImpl,JMSConnectionStatsImpl,Public Class,28,0,10,1,2,10,1,8,0,0,71,25,0.35,6,6,22,27,0,0,47,46,7,2,104,3,3,2,7,71,43,0,0,7,53,67,13,No
activemq-5.17.1136,org.apache.activemq.management.JMSStatsImpl,JMSStatsImpl,Public Class,27,0,7,1,2,7,1,7,0,0,43,24,0.56,5,5,16,19,0,0,26,24,6,1,74,2,3,1,6,50,17,0,0,6,29,39,9,No
activemq-5.17.1137,org.apache.activemq.state.CommandVisitorAdapter,CommandVisitorAdapter,Public Class,35,0,4,0,1,4,2,36,0,0,143,20,0.14,30,30,72,36,0,2,35,35,35,0,199,1,1,0,35,0,0,0,0,35,35,71,35,No
activemq-5.17.1138,org.apache.activemq.transport.RequestTimedOutIOException,RequestTimedOutIOException,Public Class,0,0,0,0,0,0,1,1,0,1,3,20,6.67,0,0,2,2,0,0,1,0,0,0,24,0,2,0,0,0,0,0,0,0,1,2,0,No
activemq-5.17.1139,org.apache.activemq.AdvisoryConsumer,AdvisoryConsumer,Public Class,4,1,14,1,4,16,2,12,0,1,63,18,0.29,14,14,14,14,0,0,40,36,4,4,93,5,1,2,4,44,44,1,0,3,31,46,14,No
activemq-5.17.1140,org.apache.activemq.ConnectionAudit,ConnectionAudit,Class,9,0,7,1,2,8,1,14,0,0,70,25,0.36,7,7,23,23,4,0,39,36,9,5,109,6,1,4,9,67,67,0,1,4,29,49,19,No
activemq-5.17.1141,org.apache.activemq.ActiveMQConnectionConsumer,ActiveMQConnectionConsumer,Public Class,8,1,7,4,2,12,3,16,0,0,65,66,1.02,14,14,18,18,0,0,38,33,8,4,147,5,1,2,8,53,53,0,1,7,33,49,15,No
activemq-5.17.1142,org.apache.activemq.ActiveMQMessageProducer,ActiveMQMessageProducer,Public Class,38,0,8,3,2,12,3,33,0,1,178,116,0.65,29,29,43,34,0,2,102,80,21,7,327,10,2,2,21,82,66,0,7,14,70,110,40,No
activemq-5.17.1143,org.apache.activemq.ActiveMQTopicSession,ActiveMQTopicSession,Public Class,38,0,3,4,1,7,2,40,0,0,132,192,1.45,22,22,40,40,0,0,48,48,38,1,364,2,1,1,38,11,11,0,0,38,44,88,43,No
activemq-5.17.1144,org.apache.activemq.ActiveMQQueueSession,ActiveMQQueueSession,Public Class,38,0,4,0,1,4,2,40,0,0,168,23,0.14,24,24,76,40,0,0,48,48,38,1,231,2,1,1,38,13,13,0,0,38,44,88,43,No
activemq-5.17.1145,org.apache.activemq.ConnectionClosedException,ConnectionClosedException,Public Class,1,0,3,0,1,3,1,1,0,1,6,21,3.5,0,0,3,3,0,0,2,1,1,0,28,1,2,0,1,0,0,0,0,1,2,4,1,No
activemq-5.17.1146,org.apache.activemq.ConnectionFailedException,ConnectionFailedException,Public Class,3,0,5,0,1,5,1,5,1,1,18,22,1.22,2,2,6,6,0,0,9,8,2,0,45,2,2,1,3,0,0,1,0,2,8,13,4,No
activemq-5.17.1147,org.apache.activemq.state.ConnectionStateTracker,ConnectionStateTracker,Public Class,80,0,11,1,3,13,1,67,0,3,583,85,0.15,45,45,161,151,0,0,330,316,45,11,734,14,2,6,45,89,88,1,4,40,217,396,156,No
activemq-5.17.1148,org.apache.activemq.ActiveMQConnectionFactory.(Anon_1),(Anon_1),Anonymous Class,1,0,6,0,2,6,1,0,0,0,7,0,0,2,2,1,2,0,0,6,3,1,0,7,2,2,0,1,0,0,0,0,1,3,4,2,No
activemq-5.17.1149,org.apache.activemq.ActiveMQConnectionFactory.(Anon_2),(Anon_2),Anonymous Class,1,0,6,0,2,6,1,0,0,0,7,0,0,2,2,1,2,0,0,6,3,1,0,7,2,2,0,1,0,0,0,0,1,3,4,2,No
activemq-5.17.1150,org.apache.activemq.ActiveMQConnectionFactory.(Anon_3),(Anon_3),Anonymous Class,1,0,6,0,2,6,1,0,0,0,7,0,0,3,3,1,2,0,0,6,3,1,0,7,2,2,0,1,0,0,0,0,1,3,4,2,No
activemq-5.17.1151,org.apache.activemq.jndi.JNDIBaseStorable,JNDIBaseStorable,Public Abstract Class,7,0,5,5,1,10,3,14,0,0,28,56,2,8,8,10,10,0,2,11,11,7,1,98,2,1,1,7,60,20,0,2,5,12,20,7,No
activemq-5.17.1152,org.apache.activemq.util.ClassLoadingAwareObjectInputStream,ClassLoadingAwareObjectInputStream,Public Class,13,1,11,1,4,13,1,25,2,3,154,32,0.21,15,15,33,32,0,0,104,96,11,3,210,21,2,3,13,72,56,3,2,8,69,119,47,No
activemq-5.17.1153,org.apache.activemq.util.BitArrayBin,BitArrayBin,Public Class,8,0,12,5,3,18,2,11,0,1,105,65,0.62,2,2,29,31,0,0,70,57,8,5,180,5,1,3,8,70,57,3,0,5,58,83,24,No
activemq-5.17.1154,org.apache.activemq.ActiveMQMessageConsumer,ActiveMQMessageConsumer,Public Class,76,1,15,3,3,19,4,150,0,1,1176,319,0.27,70,70,193,199,6,4,761,654,76,34,1641,18,1,7,76,93,85,23,8,39,495,806,249,No
activemq-5.17.1155,org.apache.activemq.ActiveMQMessageConsumer.PreviouslyDelivered,PreviouslyDelivered,Class,2,0,4,0,1,4,1,2,0,0,11,0,0,2,2,5,5,2,0,3,3,2,2,13,1,1,0,2,25,25,0,0,0,5,8,2,No
activemq-5.17.1156,org.apache.activemq.ActiveMQMessageConsumer.PreviouslyDeliveredMap,PreviouslyDeliveredMap,Generic Class,1,0,3,0,1,3,1,0,0,0,7,0,0,2,2,4,3,0,0,1,1,1,1,7,1,2,0,1,0,0,0,0,1,2,4,1,No
activemq-5.17.1157,org.apache.activemq.ActiveMQMessageConsumer.close.(Anon_3),(Anon_3),Anonymous Class,6,0,4,0,1,4,1,1,0,0,9,0,0,3,3,0,2,0,0,7,2,2,0,10,1,2,0,2,0,0,0,0,2,2,4,2,No
activemq-5.17.1158,org.apache.activemq.ActiveMQMessageConsumer.createActiveMQMessage.(Anon_1),(Anon_1),Anonymous Class,1,0,6,0,1,6,2,0,0,0,7,0,0,4,4,0,1,0,0,6,3,1,0,7,1,1,0,1,0,0,0,0,1,3,4,1,No
activemq-5.17.1159,org.apache.activemq.ActiveMQMessageConsumer.createActiveMQMessage.(Anon_2),(Anon_2),Anonymous Class,1,0,6,0,1,6,2,0,0,0,7,0,0,4,4,0,1,0,0,6,3,1,0,7,1,1,0,1,0,0,0,0,1,3,4,1,No
activemq-5.17.1160,org.apache.activemq.ActiveMQMessageConsumer.deliverAcks.(Anon_4),(Anon_4),Anonymous Class,1,0,10,0,2,10,1,0,0,0,11,0,0,5,5,0,1,0,0,9,4,1,0,11,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1161,org.apache.activemq.ActiveMQMessageConsumer.registerSync.(Anon_5),(Anon_5),Anonymous Class,7,0,8,0,1,8,1,2,0,0,24,0,0,3,3,0,3,0,0,19,11,3,0,26,2,2,1,3,0,0,0,0,3,9,14,4,No
activemq-5.17.1162,org.apache.activemq.ActiveMQMessageConsumer.rollback.(Anon_6),(Anon_6),Anonymous Class,1,0,12,0,4,12,1,0,0,0,13,0,0,7,7,0,2,0,0,9,5,1,0,13,4,2,3,1,0,0,0,0,1,2,7,4,No
activemq-5.17.1163,org.apache.activemq.ActiveMQMessageConsumer.rollback.(Anon_7),(Anon_7),Anonymous Class,1,1,20,0,6,21,1,1,0,0,21,0,0,7,7,1,2,0,0,14,10,1,0,22,6,2,3,1,0,0,0,0,1,4,12,6,No
activemq-5.17.1164,org.apache.activemq.ActiveMQMessageConsumer.setOptimizedAckScheduledAckInterval.(Anon_8),(Anon_8),Anonymous Class,1,0,11,0,3,11,1,1,0,0,12,0,0,5,5,0,1,0,0,9,5,1,0,13,3,2,2,1,0,0,0,0,1,3,6,3,No
activemq-5.17.1165,org.apache.activemq.blob.BlobDownloader,BlobDownloader,Public Class,5,0,3,0,1,3,1,6,0,0,18,20,1.11,6,6,7,7,0,0,5,5,5,1,44,1,1,0,5,60,0,0,0,5,6,12,5,No
activemq-5.17.1166,org.apache.activemq.management.JMSConsumerStatsImpl,JMSConsumerStatsImpl,Public Class,41,0,7,0,1,7,1,7,0,0,37,21,0.57,7,7,9,8,0,0,22,22,5,1,65,2,4,1,5,0,0,0,0,5,22,29,6,No
activemq-5.17.1167,org.apache.activemq.SimplePriorityMessageDispatchChannel,SimplePriorityMessageDispatchChannel,Public Class,21,0,8,0,2,8,2,21,0,1,176,92,0.52,10,10,51,40,0,0,84,82,21,5,289,4,1,3,21,63,55,2,2,17,70,120,38,No
activemq-5.17.1168,org.apache.activemq.FifoMessageDispatchChannel,FifoMessageDispatchChannel,Public Class,17,0,6,0,1,6,2,18,0,0,111,62,0.56,7,7,24,23,0,0,52,51,17,4,191,4,1,2,17,46,46,0,0,17,35,72,23,No
activemq-5.17.1169,org.apache.activemq.management.JMSEndpointStatsImpl,JMSEndpointStatsImpl,Public Class,36,0,7,1,1,8,1,17,0,1,118,37,0.31,9,9,29,27,0,2,76,69,15,5,172,2,3,1,15,51,44,0,2,13,73,92,18,No
activemq-5.17.1170,org.apache.activemq.ActiveMQSessionExecutor,ActiveMQSessionExecutor,Public Class,18,0,8,0,2,9,2,25,0,1,154,29,0.19,17,17,31,33,13,0,84,73,18,5,208,8,1,6,18,71,59,0,1,4,53,101,42,No
activemq-5.17.1171,org.apache.activemq.management.JMSProducerStatsImpl,JMSProducerStatsImpl,Public Class,41,0,7,0,1,7,1,7,0,0,37,21,0.57,7,7,9,8,0,0,22,22,5,1,65,2,4,1,5,0,0,0,0,5,22,29,6,No
activemq-5.17.1172,org.apache.activemq.ActiveMQMessageProducerSupport,ActiveMQMessageProducerSupport,Public Abstract Class,17,0,5,12,1,17,3,18,0,0,90,206,2.29,7,7,25,25,0,1,46,33,17,7,314,2,1,1,17,82,82,0,1,16,38,58,19,No
activemq-5.17.1173,org.apache.activemq.ActiveMQQueueBrowser,ActiveMQQueueBrowser,Public Class,13,1,10,3,2,13,3,30,0,0,137,75,0.55,16,16,25,26,0,0,79,71,13,9,242,6,1,3,13,75,66,3,3,7,55,93,32,No
activemq-5.17.1174,org.apache.activemq.ActiveMQQueueBrowser.createConsumer.(Anon_1),(Anon_1),Anonymous Class,77,0,8,0,2,8,1,0,0,0,9,0,0,2,2,0,1,0,0,7,4,1,0,9,2,2,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1175,org.apache.activemq.ActiveMQQueueReceiver,ActiveMQQueueReceiver,Public Class,78,0,6,9,1,15,2,2,0,0,13,62,4.77,7,7,6,3,0,0,4,3,2,0,77,1,2,0,2,0,0,0,1,1,3,6,2,No
activemq-5.17.1176,org.apache.activemq.ActiveMQQueueSender,ActiveMQQueueSender,Public Class,42,0,4,10,1,14,2,7,0,0,16,101,6.31,5,5,7,5,0,0,4,4,4,0,124,1,3,0,4,0,0,0,1,3,4,9,4,No
activemq-5.17.1177,org.apache.activemq.ActiveMQSession.clearMessagesInProgress.(Anon_3),(Anon_3),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,2,2,0,1,0,0,4,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.1178,org.apache.activemq.ActiveMQSession.clearMessagesInProgress.(Anon_2),(Anon_2),Anonymous Class,1,0,3,0,1,3,1,0,0,0,4,0,0,3,3,0,1,0,0,4,1,1,0,4,1,2,0,1,0,0,0,0,1,1,2,1,No
activemq-5.17.1179,org.apache.activemq.ActiveMQSession.close.(Anon_1),(Anon_1),Anonymous Class,6,0,5,0,1,5,1,2,0,0,11,0,0,3,3,0,2,0,0,9,4,2,0,13,1,2,0,2,0,0,0,0,2,4,6,2,No
activemq-5.17.1180,org.apache.activemq.ActiveMQSession.run.(Anon_4),(Anon_4),Anonymous Class,1,0,3,0,1,3,2,0,0,0,4,0,0,2,2,0,1,0,0,3,0,1,0,4,1,1,0,1,0,0,0,0,1,0,1,1,No
activemq-5.17.1181,org.apache.activemq.ActiveMQSession.run.(Anon_5),(Anon_5),Anonymous Class,6,5,32,13,5,50,1,12,0,0,66,26,0.39,14,14,5,10,0,0,53,42,2,1,104,7,2,2,2,50,50,0,0,2,33,46,9,No
activemq-5.17.1182,org.apache.activemq.ActiveMQSession.run.(Anon_5).afterRollback.(Anon_6),(Anon_6),Anonymous Class,1,0,15,12,3,27,1,1,0,0,16,12,0.75,6,6,0,1,0,0,12,7,1,0,29,3,2,2,1,0,0,0,0,1,4,8,3,No
activemq-5.17.1183,org.apache.activemq.blob.BlobUploader,BlobUploader,Public Class,5,0,4,0,1,5,1,6,0,0,26,23,0.88,8,8,9,9,0,0,10,9,5,3,55,2,1,1,5,53,40,0,0,5,11,18,6,No
activemq-5.17.1184,org.apache.activemq.management.JMSSessionStatsImpl,JMSSessionStatsImpl,Public Class,36,0,11,0,2,12,1,21,0,0,174,27,0.16,11,11,45,55,0,0,122,118,15,8,222,5,3,2,15,75,68,0,0,15,134,162,27,No
activemq-5.17.1185,org.apache.activemq.ActiveMQTopicSubscriber,ActiveMQTopicSubscriber,Public Class,79,0,4,9,1,14,2,5,0,0,16,115,7.19,6,6,7,4,0,0,5,5,3,0,136,1,2,0,3,0,0,0,1,2,5,9,3,No
activemq-5.17.1186,org.apache.activemq.ActiveMQTopicPublisher,ActiveMQTopicPublisher,Public Class,44,0,4,13,1,17,2,11,0,0,24,152,6.33,5,5,11,7,0,0,6,6,6,0,187,1,3,0,6,0,0,0,1,5,6,13,6,No
activemq-5.17.1187,org.apache.activemq.ActiveMQSslConnectionFactory,ActiveMQSslConnectionFactory,Public Class,159,0,6,2,2,9,1,36,0,0,157,91,0.58,20,20,48,47,0,1,83,74,23,10,284,7,3,3,23,87,84,0,5,18,69,110,38,No
activemq-5.17.1188,org.apache.activemq.ActiveMQXAConnection,ActiveMQXAConnection,Public Class,195,0,3,0,1,3,4,9,0,0,30,35,1.17,10,10,11,10,0,0,10,10,8,1,74,2,2,0,8,63,50,1,1,6,11,20,9,No
activemq-5.17.1189,org.apache.activemq.ActiveMQXASession,ActiveMQXASession,Public Class,112,0,4,0,1,4,5,9,0,0,31,51,1.65,9,9,9,9,0,0,12,12,8,0,91,3,2,1,8,0,0,0,1,7,10,21,10,No
activemq-5.17.1190,org.apache.activemq.ActiveMQXAConnectionFactory,ActiveMQXAConnectionFactory,Public Class,152,0,3,0,1,3,4,16,0,0,53,21,0.4,13,13,19,18,0,1,18,18,16,0,90,1,3,0,16,0,0,1,1,14,18,35,16,No
activemq-5.17.1191,org.apache.activemq.ActiveMQXASslConnectionFactory,ActiveMQXASslConnectionFactory,Public Class,173,0,4,0,1,4,4,14,0,0,54,16,0.3,13,13,24,16,0,0,16,16,14,0,84,1,4,0,14,0,0,1,1,12,16,31,14,No
activemq-5.17.1192,org.apache.activemq.advisory.ConsumerEvent,ConsumerEvent,Public Abstract Class,6,0,4,2,1,5,1,6,0,1,25,30,1.2,3,3,11,11,0,2,9,8,6,3,61,1,2,0,6,60,60,0,0,6,13,19,5,No
activemq-5.17.1193,org.apache.activemq.advisory.ConsumerEventSource,ConsumerEventSource,Public Class,8,0,8,1,2,9,3,10,0,1,76,27,0.36,25,25,24,24,0,0,44,37,8,7,113,5,1,3,8,75,73,0,2,6,36,55,19,No
activemq-5.17.1194,org.apache.activemq.advisory.ConsumerStartedEvent,ConsumerStartedEvent,Public Class,9,0,3,1,1,4,1,5,0,1,14,24,1.71,3,3,6,6,0,0,5,4,3,1,43,1,3,0,3,33,33,0,0,3,6,10,3,No
activemq-5.17.1195,org.apache.activemq.advisory.ConsumerStoppedEvent,ConsumerStoppedEvent,Public Class,8,0,3,0,1,3,1,4,0,1,9,21,2.33,3,3,4,4,0,0,3,2,2,0,34,1,3,0,2,0,0,0,0,2,3,6,2,No
activemq-5.17.1196,org.apache.activemq.advisory.DestinationEvent,DestinationEvent,Public Class,6,0,3,0,1,3,1,6,0,1,22,21,0.95,3,3,9,9,0,0,8,7,6,1,49,1,2,0,6,67,0,0,0,6,9,16,6,No
activemq-5.17.1197,org.apache.activemq.advisory.ProducerEvent,ProducerEvent,Public Abstract Class,6,0,4,1,1,4,1,6,0,1,25,25,1,3,3,11,11,0,2,9,8,6,3,56,1,2,0,6,60,60,0,0,6,13,19,5,No
activemq-5.17.1198,org.apache.activemq.advisory.ProducerEventSource,ProducerEventSource,Public Class,7,0,9,0,2,9,3,9,0,1,73,22,0.3,24,24,23,23,0,0,43,36,7,7,104,5,1,3,7,73,71,0,2,5,35,53,17,No
activemq-5.17.1199,org.apache.activemq.advisory.ProducerStartedEvent,ProducerStartedEvent,Public Class,9,0,3,1,1,4,1,5,0,1,14,24,1.71,3,3,6,6,0,0,5,4,3,1,43,1,3,0,3,33,33,0,0,3,6,10,3,No
activemq-5.17.1200,org.apache.activemq.advisory.ProducerStoppedEvent,ProducerStoppedEvent,Public Class,8,0,3,0,1,3,1,4,0,1,9,21,2.33,3,3,4,4,0,0,3,2,2,0,34,1,3,0,2,0,0,0,0,2,3,6,2,No
activemq-5.17.1201,org.apache.activemq.AlreadyClosedException,AlreadyClosedException,Public Class,2,0,3,0,1,3,1,3,0,1,9,22,2.44,1,1,4,4,0,0,3,2,2,0,34,1,2,0,2,0,0,0,0,2,3,6,2,No
activemq-5.17.1202,org.apache.activemq.blob.FileSystemBlobStrategy,FileSystemBlobStrategy,Public Class,7,0,8,3,2,11,3,12,0,0,57,53,0.93,14,14,16,17,0,0,31,33,7,2,122,4,1,2,7,64,36,0,2,5,25,43,15,No
activemq-5.17.1203,org.apache.activemq.blob.DefaultBlobUploadStrategy,DefaultBlobUploadStrategy,Public Class,6,2,10,1,2,12,2,10,0,0,31,23,0.74,10,10,7,8,0,0,19,19,3,0,64,4,2,2,3,0,0,0,0,3,15,23,6,No
activemq-5.17.1204,org.apache.activemq.blob.DefaultBlobDownloadStrategy,DefaultBlobDownloadStrategy,Public Class,6,2,13,0,3,15,2,9,0,0,41,21,0.51,8,8,11,11,0,0,27,24,3,0,71,5,2,1,3,0,0,0,0,3,18,28,9,No
activemq-5.17.1205,org.apache.activemq.blob.DefaultStrategy,DefaultStrategy,Public Class,3,0,3,0,1,3,1,5,0,0,12,17,1.42,7,7,5,5,0,2,3,3,3,1,33,1,1,0,3,33,33,0,2,1,4,8,3,No
activemq-5.17.1206,org.apache.activemq.broker.scheduler.CronParser.CronEntry,CronEntry,Static Class,2,0,5,0,1,5,1,4,0,0,17,0,0,3,3,9,8,1,0,5,5,2,5,21,1,1,0,2,40,40,0,0,1,10,13,2,No
activemq-5.17.1207,org.apache.activemq.util.ByteSequenceData,ByteSequenceData,Public Final Class,46,0,4,0,1,4,1,48,45,0,200,19,0.1,2,2,49,49,0,0,105,102,1,0,267,2,1,1,46,0,0,2,0,44,102,150,48,No
activemq-5.17.1208,org.apache.activemq.command.DefaultUnresolvedDestinationTransformer,DefaultUnresolvedDestinationTransformer,Public Class,2,1,14,0,3,14,2,3,0,0,29,16,0.55,12,12,11,9,0,0,18,16,2,0,48,5,1,2,2,0,0,0,0,2,12,19,6,No
activemq-5.17.1209,org.apache.activemq.command.ActiveMQMessage.(Anon_1),(Anon_1),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,5,5,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1210,org.apache.activemq.command.ActiveMQMessage.(Anon_10),(Anon_10),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1211,org.apache.activemq.command.ActiveMQMessage.(Anon_11),(Anon_11),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1212,org.apache.activemq.command.ActiveMQMessage.(Anon_2),(Anon_2),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,5,5,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1213,org.apache.activemq.command.ActiveMQMessage.(Anon_3),(Anon_3),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,5,5,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1214,org.apache.activemq.command.ActiveMQMessage.(Anon_4),(Anon_4),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1215,org.apache.activemq.command.ActiveMQMessage.(Anon_5),(Anon_5),Anonymous Class,1,0,26,0,8,26,2,0,0,0,27,0,0,10,10,2,3,0,0,21,14,1,0,27,8,1,3,1,0,0,0,0,1,9,16,8,No
activemq-5.17.1216,org.apache.activemq.command.ActiveMQMessage.(Anon_6),(Anon_6),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1217,org.apache.activemq.command.ActiveMQMessage.(Anon_7),(Anon_7),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1218,org.apache.activemq.command.ActiveMQMessage.(Anon_8),(Anon_8),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1219,org.apache.activemq.command.ActiveMQMessage.(Anon_9),(Anon_9),Anonymous Class,1,0,8,0,2,8,2,0,0,0,9,0,0,6,6,1,2,0,0,7,4,1,0,9,2,1,1,1,0,0,0,0,1,3,5,2,No
activemq-5.17.1220,org.apache.activemq.filter.PropertyExpression,PropertyExpression,Public Class,7,0,7,1,2,9,2,34,0,1,201,28,0.14,10,10,21,35,0,0,140,79,7,2,263,5,1,2,7,29,29,0,0,7,67,110,14,No
activemq-5.17.1221,org.apache.activemq.command.BaseEndpoint,BaseEndpoint,Public Class,6,0,4,1,1,6,2,8,0,0,30,29,0.97,3,3,11,11,0,1,12,11,6,2,67,2,1,1,6,50,42,0,0,6,12,21,8,No
activemq-5.17.1222,org.apache.activemq.command.DataResponse,DataResponse,Public Class,33,0,3,1,1,3,1,8,0,1,18,24,1.33,1,1,8,8,0,0,5,4,5,1,50,1,3,0,5,40,40,0,0,5,6,12,5,No
activemq-5.17.1223,org.apache.activemq.command.JournalQueueAck,JournalQueueAck,Public Class,7,0,3,1,1,4,2,10,0,1,26,26,1,5,5,11,11,0,0,8,7,7,2,62,1,1,0,7,71,71,0,0,7,10,18,7,No
activemq-5.17.1224,org.apache.activemq.command.JournalTopicAck,JournalTopicAck,Public Class,15,0,3,1,1,4,2,17,0,1,54,38,0.7,6,6,23,23,0,0,16,15,15,6,109,1,1,0,15,87,87,0,0,15,22,38,15,No
activemq-5.17.1225,org.apache.activemq.command.JournalTransaction,JournalTransaction,Public Class,11,0,3,1,1,4,2,14,0,6,45,28,0.62,4,4,21,21,0,0,18,12,11,3,87,1,1,0,11,73,73,0,0,11,21,33,11,No
activemq-5.17.1226,org.apache.activemq.command.LastPartialCommand,LastPartialCommand,Public Class,29,0,3,2,1,5,1,5,0,1,14,29,2.07,5,5,6,6,0,0,4,3,4,0,48,1,2,0,4,0,0,0,0,4,4,9,4,No
activemq-5.17.1227,org.apache.activemq.command.PartialCommand,PartialCommand,Public Class,25,0,4,0,1,4,2,29,0,1,106,31,0.29,8,8,54,32,0,1,27,25,25,4,166,2,1,1,25,90,90,0,0,25,30,57,26,No
activemq-5.17.1228,org.apache.activemq.command.ReplayCommand,ReplayCommand,Public Class,36,0,3,2,1,5,1,17,0,1,49,52,1.06,5,5,21,21,0,0,14,13,14,5,118,1,2,0,14,86,83,0,0,14,19,34,14,No
activemq-5.17.1229,org.apache.activemq.util.DataByteArrayInputStream,DataByteArrayInputStream,Public Final Class,28,0,5,2,2,8,2,28,0,0,156,84,0.54,7,7,49,49,0,0,83,80,28,3,268,5,2,3,28,65,32,0,0,28,72,115,43,No
activemq-5.17.1230,org.apache.activemq.util.DataByteArrayOutputStream,DataByteArrayOutputStream,Public Final Class,23,0,5,2,1,7,2,24,0,1,126,68,0.54,6,6,35,37,0,0,70,68,23,2,218,2,2,1,23,37,11,1,0,22,70,100,30,No
activemq-5.17.1231,org.apache.activemq.util.JenkinsHash,JenkinsHash,Public Class,5,1,19,26,4,45,1,12,2,3,99,147,1.48,0,0,12,12,0,0,84,68,3,0,256,15,1,1,5,0,0,1,0,4,72,79,19,No
activemq-5.17.1232,org.apache.activemq.filter.AnyChildDestinationNode,AnyChildDestinationNode,Public Class,11,0,8,0,2,8,2,13,0,0,94,22,0.23,5,5,38,39,0,1,57,55,11,1,129,4,1,2,11,82,0,0,1,10,45,69,22,No
activemq-5.17.1233,org.apache.activemq.filter.AnyChildDestinationNode.getChild.(Anon_1),(Anon_1),Anonymous Class,12,0,3,0,1,3,1,0,0,0,4,0,0,1,1,0,1,0,0,3,1,1,0,4,1,2,0,1,0,0,0,1,0,1,2,1,No
activemq-5.17.1234,org.apache.activemq.filter.ArithmeticExpression,ArithmeticExpression,Public Abstract Class,25,1,9,0,2,10,1,26,5,3,144,30,0.21,7,7,24,34,0,5,89,58,11,0,200,3,2,1,16,0,0,2,7,7,50,90,26,No
activemq-5.17.1235,org.apache.activemq.filter.ArithmeticExpression.createDivide.(Anon_4),(Anon_4),Anonymous Class,27,0,5,0,2,5,1,2,0,0,10,0,0,3,3,0,2,0,0,7,4,2,0,12,2,3,1,2,0,0,0,1,1,3,6,3,No
activemq-5.17.1236,org.apache.activemq.filter.ArithmeticExpression.createMinus.(Anon_2),(Anon_2),Anonymous Class,27,0,5,0,2,5,1,1,0,0,10,0,0,3,3,0,2,0,0,7,4,2,0,11,2,3,1,2,0,0,0,1,1,3,6,3,No
activemq-5.17.1237,org.apache.activemq.filter.ArithmeticExpression.createMod.(Anon_5),(Anon_5),Anonymous Class,27,0,5,0,2,5,1,2,0,0,10,0,0,3,3,0,2,0,0,7,4,2,0,12,2,3,1,2,0,0,0,1,1,3,6,3,No
activemq-5.17.1238,org.apache.activemq.filter.ArithmeticExpression.createMultiply.(Anon_3),(Anon_3),Anonymous Class,27,0,5,0,2,5,1,2,0,0,10,0,0,3,3,0,2,0,0,7,4,2,0,12,2,3,1,2,0,0,0,1,1,3,6,3,No
activemq-5.17.1239,org.apache.activemq.filter.ArithmeticExpression.createPlus.(Anon_1),(Anon_1),Anonymous Class,27,0,7,0,2,7,1,1,0,0,14,0,0,3,3,2,4,0,0,11,6,2,0,15,3,3,1,2,0,0,0,1,1,6,10,4,No
activemq-5.17.1240,org.apache.activemq.filter.BinaryExpression,BinaryExpression,Public Abstract Class,9,0,4,2,1,6,2,13,0,0,33,46,1.39,1,1,12,12,0,3,11,11,9,2,92,2,1,1,9,50,25,0,0,9,13,23,9,No
