Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.mahout.cf.taste.example.TasteOptionParser,TasteOptionParser,Public Final Class,2.0,3.0,10.0,3.0,2.0,16.0,1.0,9.0,1.0,0.0,22.0,28.0,1.27,11.0,11.0,12.0,11.0,0.0,0.0,15.0,13.0,1.0,0.0,59.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,12.0,16.0,4.0,No
org.apache.mahout.cf.taste.impl.eval.GenericRecommenderIRStatsEvaluator,GenericRecommenderIRStatsEvaluator,Public Final Class,5.0,5.0,24.0,3.0,5.0,32.0,2.0,34.0,2.0,3.0,128.0,45.0,0.35,28.0,28.0,48.0,43.0,0.0,0.0,90.0,75.0,3.0,2.0,205.0,18.0,1.0,3.0,5.0,60.0,40.0,2.0,0.0,3.0,68.0,92.0,24.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingDataModel,BookCrossingDataModel,Public Final Class,46.0,0.0,11.0,2.0,3.0,13.0,1.0,6.0,1.0,1.0,48.0,12.0,0.25,13.0,13.0,11.0,10.0,0.0,0.0,31.0,25.0,3.0,0.0,66.0,7.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,20.0,32.0,10.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingDataModelBuilder,BookCrossingDataModelBuilder,Final Class,1.0,0.0,4.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,6.0,16.0,2.67,4.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
org.apache.mahout.cf.taste.similarity.precompute.example.GroupLensDataModel,GroupLensDataModel,Public Final Class,47.0,0.0,9.0,1.0,2.0,10.0,1.0,7.0,2.0,2.0,50.0,21.0,0.42,15.0,15.0,17.0,17.0,0.0,0.0,31.0,28.0,3.0,0.0,78.0,5.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,25.0,37.0,10.0,No
org.apache.mahout.cf.taste.impl.model.file.FileDataModel,FileDataModel,Public Class,42.0,2.0,12.0,2.0,3.0,16.0,1.0,107.0,2.0,4.0,448.0,169.0,0.38,33.0,33.0,150.0,129.0,0.0,2.0,266.0,237.0,35.0,9.0,723.0,28.0,2.0,7.0,37.0,87.0,73.0,4.0,9.0,24.0,206.0,314.0,101.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingRecommender,BookCrossingRecommender,Public Final Class,11.0,0.0,4.0,0.0,1.0,4.0,2.0,13.0,0.0,0.0,49.0,4.0,0.08,13.0,13.0,26.0,15.0,0.0,0.0,13.0,13.0,11.0,1.0,66.0,1.0,1.0,0.0,11.0,9.0,0.0,0.0,0.0,11.0,14.0,26.0,11.0,No
org.apache.mahout.cf.taste.impl.recommender.GenericUserBasedRecommender,GenericUserBasedRecommender,Public Class,22.0,1.0,10.0,1.0,2.0,11.0,2.0,29.0,0.0,1.0,164.0,29.0,0.18,22.0,22.0,63.0,53.0,0.0,1.0,89.0,79.0,12.0,4.0,222.0,8.0,2.0,4.0,12.0,75.0,69.0,2.0,2.0,8.0,77.0,114.0,24.0,No
org.apache.mahout.cf.taste.impl.similarity.EuclideanDistanceSimilarity,EuclideanDistanceSimilarity,Public Final Class,18.0,0.0,4.0,2.0,1.0,6.0,1.0,4.0,0.0,0.0,13.0,41.0,3.15,5.0,5.0,5.0,4.0,1.0,0.0,4.0,4.0,3.0,0.0,58.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,3.0,No
org.apache.mahout.cf.taste.example.bookcrossing.BookCrossingRecommenderBuilder,BookCrossingRecommenderBuilder,Final Class,1.0,0.0,4.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,6.0,16.0,2.67,5.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
