Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
Activemq,org.apache.activemq.openwire.v9.JournalTopicAckMarshaller,JournalTopicAckMarshaller,Public Class,60,2,8,5,1,15,1,21,0,0,59,62,1.05,10,10,14,14,0,0,43,38,7,0,142,1,2,0,7,0,0,0,0,7,43,51,7,No
Activemq,org.apache.activemq.openwire.v9.JournalTraceMarshaller,JournalTraceMarshaller,Public Class,60,2,5,5,1,11,1,21,0,0,34,62,1.82,7,7,14,14,0,0,18,13,7,0,117,1,2,0,7,0,0,0,0,7,18,26,7,No
Activemq,org.apache.activemq.openwire.v9.JournalTransactionMarshaller,JournalTransactionMarshaller,Public Class,60,2,6,5,1,12,1,21,0,0,43,62,1.44,8,8,14,14,0,0,27,22,7,0,126,1,2,0,7,0,0,0,0,7,27,35,7,No
Activemq,org.apache.activemq.openwire.v9.KeepAliveInfoMarshaller,KeepAliveInfoMarshaller,Public Class,65,1,3,5,1,9,1,16,0,0,24,62,2.58,7,7,9,9,0,0,8,8,7,0,102,1,3,0,7,0,0,0,0,7,8,16,7,No
Activemq,org.apache.activemq.openwire.v9.LastPartialCommandMarshaller,LastPartialCommandMarshaller,Public Class,67,1,3,5,1,9,1,16,0,0,24,62,2.58,7,7,9,9,0,0,8,8,7,0,102,1,3,0,7,0,0,0,0,7,8,16,7,No
Activemq,org.apache.activemq.openwire.v9.PartialCommandMarshaller,PartialCommandMarshaller,Public Class,60,2,5,5,1,12,1,21,0,0,38,62,1.63,7,7,14,14,0,1,22,17,7,0,121,1,2,0,7,0,0,0,0,7,22,30,7,No
Activemq,org.apache.activemq.openwire.v9.LocalTransactionIdMarshaller,LocalTransactionIdMarshaller,Public Class,65,2,5,5,1,12,1,21,0,0,39,62,1.59,8,8,14,14,0,0,23,18,7,0,122,1,3,0,7,0,0,0,0,7,23,31,7,No
Activemq,org.apache.activemq.openwire.v9.TransactionIdMarshaller,TransactionIdMarshaller,Public Abstract Class,58,1,3,5,1,10,1,14,0,0,18,55,3.06,5,5,7,7,0,2,6,6,5,0,87,1,2,0,5,0,0,0,0,5,6,12,5,No
Activemq,org.apache.activemq.openwire.v9.MarshallerFactory,MarshallerFactory,Public Class,2,0,3,0,1,3,1,5,2,1,67,31,0.46,58,58,5,4,0,0,59,58,0,0,103,1,1,0,2,0,0,1,0,1,59,62,2,No
Activemq,org.apache.activemq.openwire.v9.MessageAckMarshaller,MessageAckMarshaller,Public Class,65,2,9,5,1,16,1,21,0,0,67,62,0.93,12,12,14,14,0,0,51,46,7,0,150,1,3,0,7,0,0,0,0,7,51,59,7,No
Activemq,org.apache.activemq.openwire.v9.MessageDispatchMarshaller,MessageDispatchMarshaller,Public Class,65,2,7,5,1,13,1,21,0,0,48,62,1.29,10,10,14,14,0,0,32,27,7,0,131,1,3,0,7,0,0,0,0,7,32,40,7,No
Activemq,org.apache.activemq.openwire.v9.MessageDispatchNotificationMarshaller,MessageDispatchNotificationMarshaller,Public Class,65,2,7,5,1,13,1,21,0,0,49,62,1.27,10,10,14,14,0,0,33,28,7,0,132,1,3,0,7,0,0,0,0,7,33,41,7,No
Activemq,org.apache.activemq.openwire.v9.MessageIdMarshaller,MessageIdMarshaller,Public Class,60,2,6,5,1,13,1,21,0,0,44,62,1.41,8,8,14,14,0,0,28,23,7,0,127,1,2,0,7,0,0,0,0,7,28,36,7,No
Activemq,org.apache.activemq.openwire.v9.MessagePullMarshaller,MessagePullMarshaller,Public Class,65,2,7,5,1,14,1,21,0,0,54,62,1.15,10,10,14,14,0,0,38,33,7,0,137,1,3,0,7,0,0,0,0,7,38,46,7,No
Activemq,org.apache.activemq.openwire.v9.NetworkBridgeFilterMarshaller,NetworkBridgeFilterMarshaller,Public Class,60,2,5,5,1,12,1,21,0,0,38,62,1.63,8,8,14,14,0,0,22,17,7,0,121,1,2,0,7,0,0,0,0,7,22,30,7,No
Activemq,org.apache.activemq.openwire.v9.ProducerAckMarshaller,ProducerAckMarshaller,Public Class,65,2,5,5,1,12,1,21,0,0,38,62,1.63,8,8,14,14,0,0,22,17,7,0,121,1,3,0,7,0,0,0,0,7,22,30,7,No
Activemq,org.apache.activemq.openwire.v9.ProducerIdMarshaller,ProducerIdMarshaller,Public Class,60,2,6,5,1,13,1,21,0,0,44,62,1.41,7,7,14,14,0,0,28,23,7,0,127,1,2,0,7,0,0,0,0,7,28,36,7,No
Activemq,org.apache.activemq.openwire.v9.ProducerInfoMarshaller,ProducerInfoMarshaller,Public Class,65,2,10,5,2,17,1,23,0,0,73,62,0.85,10,10,18,20,0,0,51,44,7,0,158,3,3,2,7,0,0,0,0,7,49,61,11,No
Activemq,org.apache.activemq.openwire.v9.RemoveInfoMarshaller,RemoveInfoMarshaller,Public Class,65,2,5,5,1,12,1,21,0,0,39,62,1.59,7,7,14,14,0,0,23,18,7,0,122,1,3,0,7,0,0,0,0,7,23,31,7,No
Activemq,org.apache.activemq.openwire.v9.RemoveSubscriptionInfoMarshaller,RemoveSubscriptionInfoMarshaller,Public Class,65,2,6,5,1,13,1,21,0,0,44,62,1.41,8,8,14,14,0,0,28,23,7,0,127,1,3,0,7,0,0,0,0,7,28,36,7,No
Activemq,org.apache.activemq.openwire.v9.ReplayCommandMarshaller,ReplayCommandMarshaller,Public Class,65,2,5,5,1,12,1,21,0,0,37,62,1.68,7,7,14,14,0,0,21,16,7,0,120,1,3,0,7,0,0,0,0,7,21,29,7,No
Activemq,org.apache.activemq.openwire.v9.SessionIdMarshaller,SessionIdMarshaller,Public Class,60,2,5,5,1,12,1,21,0,0,39,62,1.59,7,7,14,14,0,0,23,18,7,0,122,1,2,0,7,0,0,0,0,7,23,31,7,No
Activemq,org.apache.activemq.openwire.v9.SessionInfoMarshaller,SessionInfoMarshaller,Public Class,65,2,5,5,1,11,1,21,0,0,34,62,1.82,8,8,14,14,0,0,18,13,7,0,117,1,3,0,7,0,0,0,0,7,18,26,7,No
Activemq,org.apache.activemq.openwire.v9.ShutdownInfoMarshaller,ShutdownInfoMarshaller,Public Class,65,1,3,5,1,9,1,16,0,0,24,62,2.58,7,7,9,9,0,0,8,8,7,0,102,1,3,0,7,0,0,0,0,7,8,16,7,No
Activemq,org.apache.activemq.openwire.v9.SubscriptionInfoMarshaller,SubscriptionInfoMarshaller,Public Class,60,2,7,5,1,14,1,21,0,0,54,62,1.15,8,8,14,14,0,0,38,33,7,0,137,1,2,0,7,0,0,0,0,7,38,46,7,No
Activemq,org.apache.activemq.openwire.v9.TransactionInfoMarshaller,TransactionInfoMarshaller,Public Class,65,2,6,5,1,12,1,21,0,0,43,62,1.44,9,9,14,14,0,0,27,22,7,0,126,1,3,0,7,0,0,0,0,7,27,35,7,No
Activemq,org.apache.activemq.openwire.v9.WireFormatInfoMarshaller,WireFormatInfoMarshaller,Public Class,60,3,7,5,1,15,1,30,0,0,50,62,1.24,7,7,14,14,0,0,34,29,7,0,142,1,2,0,7,0,0,0,0,7,34,42,7,No
Activemq,org.apache.activemq.openwire.v9.XATransactionIdMarshaller,XATransactionIdMarshaller,Public Class,65,2,6,5,1,12,1,21,0,0,43,62,1.44,7,7,14,14,0,0,27,22,7,0,126,1,3,0,7,0,0,0,0,7,27,35,7,No
Activemq,org.apache.activemq.state.ConnectionStateTracker.(Anon_1),(Anon_1),Anonymous Class,1,0,15,0,5,15,1,0,0,0,16,0,0,5,5,2,2,0,0,12,8,1,0,16,5,2,2,1,0,0,0,1,0,5,10,5,No
Activemq,org.apache.activemq.state.ConnectionStateTracker.ExceptionResponseCheckAction,ExceptionResponseCheckAction,Private Final Class,2,0,7,0,3,7,2,2,0,0,16,0,0,7,7,5,4,0,0,6,6,2,1,18,4,1,2,2,0,0,0,0,2,4,10,5,No
Activemq,org.apache.activemq.state.ConnectionStateTracker.PrepareReadonlyTransactionAction,PrepareReadonlyTransactionAction,Private Class,4,0,6,1,2,7,1,1,0,0,14,1,0.07,5,5,5,4,0,0,5,4,2,0,16,3,2,2,2,0,0,0,0,2,3,8,4,No
Activemq,org.apache.activemq.state.ConnectionStateTracker.RemoveTransactionAction,RemoveTransactionAction,Private Class,2,0,6,0,2,6,2,2,0,0,14,0,0,6,6,7,6,0,1,5,5,2,1,16,2,1,1,2,0,0,0,0,2,5,9,3,No
Activemq,org.apache.activemq.state.Tracked,Tracked,Public Class,31,0,4,0,1,4,1,5,0,0,15,16,1.07,1,1,5,5,0,0,5,5,3,1,36,2,3,1,3,0,0,0,0,3,5,10,4,No
Activemq,org.apache.activemq.thread.DedicatedTaskRunner,DedicatedTaskRunner,Class,5,1,15,4,3,20,2,13,0,1,82,38,0.46,7,7,16,14,1,0,47,41,5,6,133,7,1,4,5,47,27,0,0,4,32,53,13,No
Activemq,org.apache.activemq.thread.DedicatedTaskRunner.DedicatedTaskRunner.(Anon_1),(Anon_1),Anonymous Class,1,0,8,0,1,8,1,0,0,0,9,0,0,2,2,0,1,0,0,7,3,1,0,9,1,2,1,1,0,0,0,0,1,2,4,1,No
Activemq,org.apache.activemq.thread.DefaultThreadPools,DefaultThreadPools,Public Final Class,3,0,3,1,1,4,1,5,2,1,13,23,1.77,2,2,7,5,0,0,3,3,1,0,41,1,1,0,3,0,0,1,0,2,3,7,3,No
Activemq,org.apache.activemq.thread.DeterministicTaskRunner,DeterministicTaskRunner,Public Class,5,1,7,3,1,10,2,9,0,0,41,32,0.78,4,4,10,11,1,0,19,17,5,4,82,2,1,1,5,45,35,0,0,4,16,28,7,No
Activemq,org.apache.activemq.thread.DeterministicTaskRunner.DeterministicTaskRunner.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,1,1,0,1,0,0,4,2,1,0,5,1,2,0,1,0,0,0,0,1,2,3,1,No
Activemq,org.apache.activemq.thread.PooledTaskRunner,PooledTaskRunner,Class,5,2,16,5,3,23,2,14,0,1,93,46,0.49,8,8,19,18,1,0,53,47,5,8,153,7,1,3,5,48,35,0,0,4,41,64,15,No
Activemq,org.apache.activemq.thread.PooledTaskRunner.PooledTaskRunner.(Anon_1),(Anon_1),Anonymous Class,1,0,10,0,1,10,1,0,0,0,11,0,0,3,3,0,1,0,0,9,5,1,0,11,1,2,1,1,0,0,0,0,1,4,6,1,No
Activemq,org.apache.activemq.thread.TaskRunnerFactory.createDefaultExecutor.(Anon_1),(Anon_1),Anonymous Class,1,1,18,0,2,19,1,1,0,0,19,0,0,5,5,3,4,0,0,16,10,1,0,20,2,2,1,1,0,0,0,0,1,9,12,2,No
Activemq,org.apache.activemq.thread.TaskRunnerFactory.createDefaultExecutor.(Anon_1).newThread.(Anon_2),(Anon_2),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Activemq,org.apache.activemq.util.XASupport,XASupport,Public Class,3,1,17,0,5,19,1,7,3,0,54,16,0.3,2,2,7,6,0,0,35,26,0,0,77,11,1,1,3,0,0,2,0,1,16,31,14,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.(Anon_1),(Anon_1),Anonymous Class,1,1,21,0,4,22,1,3,0,0,23,0,0,4,4,2,4,0,0,18,10,1,1,26,4,2,3,1,0,0,0,0,1,7,12,4,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.(Anon_1).run.(Anon_2),(Anon_2),Anonymous Class,1,0,5,0,1,5,1,0,0,0,6,0,0,5,5,0,1,0,0,5,1,1,0,6,1,2,0,1,0,0,0,0,1,1,2,1,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.(Anon_3),(Anon_3),Anonymous Class,2,2,9,3,2,14,1,6,0,0,20,5,0.25,3,3,3,5,0,0,16,9,2,1,31,3,2,1,2,50,50,0,0,2,9,13,4,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.(Anon_4),(Anon_4),Anonymous Class,2,0,7,0,2,7,1,2,0,0,15,0,0,3,3,2,4,0,0,12,6,2,1,17,2,2,1,2,50,50,0,0,2,6,9,3,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.(Anon_7),(Anon_7),Anonymous Class,1,0,6,0,1,6,1,0,0,0,8,0,0,3,3,2,3,0,0,7,3,1,1,8,1,2,0,1,0,0,0,0,1,4,5,1,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.readCheck.(Anon_6),(Anon_6),Anonymous Class,2,0,4,0,1,4,1,1,0,0,10,0,0,6,6,0,2,0,0,9,3,2,0,11,1,2,0,2,0,0,0,0,2,4,5,2,No
Activemq,org.apache.activemq.transport.AbstractInactivityMonitor.writeCheck.(Anon_5),(Anon_5),Anonymous Class,2,0,11,2,3,13,1,1,0,0,24,3,0.13,7,7,1,3,0,0,19,11,2,0,28,5,2,3,2,0,0,0,0,2,8,13,6,No
Activemq,org.apache.activemq.transport.CommandJoiner,CommandJoiner,Public Class,32,1,10,0,2,11,1,7,0,1,45,22,0.49,13,13,16,16,0,1,30,24,4,2,74,5,2,3,4,50,50,0,0,4,24,33,8,No
Activemq,org.apache.activemq.transport.discovery.DiscoveryTransport,DiscoveryTransport,Public Class,38,0,7,0,2,8,2,14,0,1,80,21,0.26,17,17,26,20,0,0,41,38,10,4,115,3,2,2,10,63,63,0,0,10,33,52,18,No
Activemq,org.apache.activemq.transport.discovery.DiscoveryTransportFactory,DiscoveryTransportFactory,Public Class,28,1,6,12,1,18,1,6,1,0,19,54,2.84,14,14,9,9,0,0,11,11,2,0,79,1,3,0,3,0,0,0,0,3,11,15,3,No
Activemq,org.apache.activemq.transport.failover.FailoverTransportFactory,FailoverTransportFactory,Public Class,25,0,8,1,2,9,1,6,0,0,44,21,0.48,14,14,14,11,0,1,25,22,5,0,71,2,2,1,5,0,0,0,0,5,18,28,9,No
Activemq,org.apache.activemq.transport.discovery.masterslave.MasterSlaveDiscoveryAgent,MasterSlaveDiscoveryAgent,Public Class,27,1,8,0,2,9,1,13,0,1,42,20,0.48,6,6,13,11,0,0,23,24,5,1,75,3,2,1,5,0,0,0,1,4,24,33,8,No
Activemq,org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgent,SimpleDiscoveryAgent,Public Class,22,1,6,0,1,7,2,44,0,1,170,26,0.15,12,12,51,48,0,2,92,79,22,11,240,3,1,2,22,88,88,0,1,21,80,121,28,No
Activemq,org.apache.activemq.transport.discovery.masterslave.MasterSlaveDiscoveryAgentFactory,MasterSlaveDiscoveryAgentFactory,Public Class,4,4,13,0,2,17,1,5,0,0,15,16,1.07,11,11,6,5,0,0,9,8,1,0,36,2,2,1,1,0,0,0,1,0,7,10,2,No
Activemq,org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent,MulticastDiscoveryAgent,Public Class,41,0,8,1,2,9,3,69,0,12,436,79,0.18,33,33,121,125,0,0,255,214,41,24,583,12,1,6,41,93,87,11,0,30,196,308,92,No
Activemq,org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent.RemoteBrokerData,RemoteBrokerData,Class,15,1,10,1,3,13,1,13,0,0,68,8,0.12,2,2,12,12,0,0,38,36,6,4,89,6,2,3,6,46,46,0,0,6,30,48,17,No
Activemq,org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent.fireServiceAddEvent.(Anon_2),(Anon_2),Anonymous Class,1,0,6,0,2,6,1,0,0,0,7,0,0,2,2,1,2,0,0,5,2,1,0,7,2,2,1,1,0,0,0,0,1,2,4,2,No
Activemq,org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent.fireServiceRemovedEvent.(Anon_1),(Anon_1),Anonymous Class,1,0,6,0,2,6,1,0,0,0,7,0,0,2,2,1,2,0,0,5,2,1,0,7,2,2,1,1,0,0,0,0,1,2,4,2,No
Activemq,org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgent.getExecutor.(Anon_3),(Anon_3),Anonymous Class,1,0,5,0,1,5,1,0,0,0,6,0,0,3,3,1,2,0,0,5,3,1,0,6,1,2,0,1,0,0,0,0,1,3,4,1,No
Activemq,org.apache.activemq.transport.discovery.multicast.MulticastDiscoveryAgentFactory,MulticastDiscoveryAgentFactory,Public Class,4,6,14,2,3,22,1,9,0,1,17,18,1.06,11,11,5,5,0,0,11,10,1,0,44,3,2,2,1,0,0,0,1,0,8,12,3,No
Activemq,org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgent.SimpleDiscoveryEvent,SimpleDiscoveryEvent,Class,12,0,5,0,1,5,1,4,0,0,20,0,0,3,3,9,8,0,0,10,9,3,4,24,1,2,0,3,50,50,0,0,3,11,15,3,No
Activemq,org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgent.serviceFailed.(Anon_1),(Anon_1),Anonymous Class,1,9,34,3,6,46,1,9,0,0,35,3,0.09,4,4,1,2,0,0,29,23,1,0,47,6,2,3,1,0,0,0,0,1,18,24,6,No
Activemq,org.apache.activemq.transport.discovery.simple.SimpleDiscoveryAgentFactory,SimpleDiscoveryAgentFactory,Public Class,4,4,12,0,2,16,1,5,0,0,14,16,1.14,10,10,5,5,0,0,9,8,1,0,35,2,2,1,1,0,0,0,1,0,7,10,2,No
Activemq,org.apache.activemq.transport.discovery.zeroconf.JmDNSFactory,JmDNSFactory,Public Final Class,3,0,7,0,2,7,1,5,2,1,29,16,0.55,6,6,10,10,2,0,15,15,1,0,50,3,1,2,3,33,33,1,0,0,13,21,6,No
Activemq,org.apache.activemq.transport.discovery.zeroconf.JmDNSFactory.UsageTracker,UsageTracker,Static Class,0,0,0,0,0,0,1,0,0,0,4,0,0,2,2,3,3,0,0,1,1,0,2,4,0,1,0,0,0,0,0,0,0,2,3,0,No
Activemq,org.apache.activemq.transport.discovery.zeroconf.ZeroconfDiscoveryAgent,ZeroconfDiscoveryAgent,Public Class,28,0,5,0,1,6,3,35,0,2,164,30,0.18,21,21,57,49,0,0,75,68,28,9,229,5,1,2,28,89,82,0,3,25,66,108,40,No
Activemq,org.apache.activemq.transport.discovery.zeroconf.ZeroconfDiscoveryAgent.stop.(Anon_1),(Anon_1),Anonymous Class,1,0,10,0,3,10,1,0,0,0,11,0,0,4,4,1,1,0,0,8,4,1,0,11,3,2,2,1,0,0,0,0,1,3,5,3,No
Activemq,org.apache.activemq.util.MapHelper,MapHelper,Public Final Class,3,0,5,2,2,7,1,3,2,0,17,28,1.65,3,3,6,6,0,0,8,8,1,0,48,3,1,1,3,0,0,1,0,2,6,12,6,No
Activemq,org.apache.activemq.transport.discovery.zeroconf.ZeroconfDiscoveryAgentFactory,ZeroconfDiscoveryAgentFactory,Public Class,4,1,11,0,2,12,1,2,0,0,13,16,1.23,9,9,4,4,0,0,8,7,1,0,31,2,2,1,1,0,0,0,1,0,6,9,2,No
Activemq,org.apache.activemq.transport.failover.BackupTransport,BackupTransport,Class,17,0,4,0,1,4,1,10,0,0,62,16,0.26,7,7,25,20,1,0,21,19,13,5,88,2,2,1,13,77,77,0,0,12,22,39,17,No
Activemq,org.apache.activemq.transport.failover.FailoverTransport.(Anon_1),(Anon_1),Anonymous Class,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,No
Activemq,org.apache.activemq.transport.failover.FailoverTransport.FailoverTransport.(Anon_2),(Anon_2),Anonymous Class,1,0,39,1,9,40,2,0,0,0,40,1,0.03,4,4,2,3,0,0,30,22,1,0,41,9,1,4,1,0,0,0,0,1,15,25,9,No
Activemq,org.apache.activemq.transport.failover.FailoverTransport.createTransportListener.(Anon_3),(Anon_3),Anonymous Class,4,0,5,0,2,5,2,4,0,0,22,0,0,5,5,0,4,0,0,16,6,4,0,26,3,1,2,4,0,0,0,0,4,4,10,6,No
Activemq,org.apache.activemq.transport.fanout.FanoutTransport,FanoutTransport,Public Class,41,1,10,1,2,11,2,91,0,1,484,25,0.05,35,35,131,116,0,0,268,243,41,20,600,19,1,7,41,92,90,2,2,37,210,329,100,No
Activemq,org.apache.activemq.transport.fanout.FanoutTransport.FanoutTransportHandler,FanoutTransportHandler,Class,7,1,15,0,3,15,1,7,0,0,51,0,0,13,13,14,12,0,0,29,24,3,5,58,5,2,3,3,87,87,0,0,3,22,34,10,No
Activemq,org.apache.activemq.transport.fanout.FanoutTransport.RequestCounter,RequestCounter,Static Class,2,0,4,0,1,4,1,3,0,0,12,0,0,4,4,6,5,1,0,3,3,2,2,15,1,1,0,2,0,0,0,0,1,5,8,2,No
Activemq,org.apache.activemq.transport.fanout.FanoutTransport.FanoutTransport.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,2,0,0,0,5,0,0,2,2,0,1,0,0,4,1,1,0,5,1,1,0,1,0,0,0,0,1,1,2,1,No
Activemq,org.apache.activemq.transport.fanout.FanoutTransportFactory,FanoutTransportFactory,Public Class,25,0,6,1,1,8,1,6,0,0,34,22,0.65,14,14,12,12,0,0,20,18,5,0,62,2,2,1,5,0,0,0,0,5,16,24,7,No
Activemq,org.apache.activemq.transport.InactivityMonitor,InactivityMonitor,Public Class,77,1,8,0,2,9,1,23,0,1,94,20,0.21,7,7,29,24,0,1,53,47,11,4,137,6,3,3,11,75,75,1,4,6,42,65,23,No
Activemq,org.apache.activemq.transport.mock.MockTransport,MockTransport,Public Class,32,0,4,1,1,5,2,29,0,0,128,17,0.13,10,10,55,31,0,0,40,39,28,2,174,3,2,1,28,89,46,0,0,28,37,70,32,No
Activemq,org.apache.activemq.transport.mock.MockTransportFactory,MockTransportFactory,Public Class,24,0,5,1,1,6,1,4,0,0,22,21,0.95,13,13,10,7,0,0,9,9,4,0,47,1,2,0,4,0,0,0,0,4,9,14,4,No
Activemq,org.apache.activemq.transport.multicast.MulticastDatagramHeaderMarshaller,MulticastDatagramHeaderMarshaller,Public Class,9,0,5,0,1,5,1,5,0,0,17,20,1.18,6,6,7,7,0,0,8,7,3,1,42,1,2,0,3,33,33,0,0,3,9,13,3,No
Activemq,org.apache.activemq.transport.udp.DatagramEndpoint,DatagramEndpoint,Public Class,8,0,4,0,1,4,1,5,0,0,10,20,2,2,2,4,4,0,0,3,3,2,1,35,1,2,0,2,0,0,0,0,2,4,7,2,No
Activemq,org.apache.activemq.transport.udp.DatagramHeaderMarshaller,DatagramHeaderMarshaller,Public Class,6,0,4,3,1,6,1,7,0,0,24,40,1.67,10,10,9,9,0,1,9,9,6,1,71,2,1,1,6,83,50,0,2,4,8,16,7,No
Activemq,org.apache.activemq.transport.multicast.MulticastTransport,MulticastTransport,Public Class,103,0,4,0,1,4,1,23,0,2,76,23,0.3,19,19,26,26,0,0,34,30,17,6,120,3,5,2,17,83,81,0,10,7,35,55,19,No
Activemq,org.apache.activemq.transport.udp.CommandDatagramSocket,CommandDatagramSocket,Public Class,27,2,10,1,2,12,1,39,0,1,142,41,0.29,22,22,39,39,0,1,90,80,14,4,221,11,2,3,14,88,82,0,5,9,71,105,32,No
Activemq,org.apache.activemq.transport.udp.UdpTransport,UdpTransport,Public Class,86,0,5,1,2,7,4,65,0,3,311,66,0.21,33,33,89,81,0,2,154,136,53,16,441,11,4,3,53,94,88,0,16,37,127,209,84,No
Activemq,org.apache.activemq.transport.multicast.MulticastTransportFactory,MulticastTransportFactory,Public Class,31,0,4,0,1,4,1,1,0,0,6,21,3.5,7,7,3,3,0,0,2,2,1,0,28,1,3,0,1,0,0,0,1,0,2,4,1,No
Activemq,org.apache.activemq.transport.udp.UdpTransportFactory,UdpTransportFactory,Public Class,30,1,9,2,2,12,1,26,0,1,93,37,0.4,33,33,32,27,0,1,57,50,10,0,156,4,2,2,10,0,0,0,7,3,44,64,20,No
Activemq,org.apache.activemq.transport.nio.NIOBufferedInputStream,NIOBufferedInputStream,Public Class,8,4,13,0,4,17,1,40,0,1,111,21,0.19,8,8,18,16,0,0,80,68,8,3,172,6,2,3,8,29,4,1,0,7,58,84,29,No
Activemq,org.apache.activemq.transport.nio.NIOInputStream,NIOInputStream,Public Class,7,0,5,0,1,5,1,8,0,0,38,21,0.55,3,3,14,14,0,0,17,15,7,3,67,3,2,1,7,76,76,0,0,7,16,26,10,No
Activemq,org.apache.activemq.transport.nio.NIOSSLTransport.doInit.(Anon_2),(Anon_2),Anonymous Class,1,0,5,3,1,8,1,1,0,0,6,3,0.5,2,2,0,1,0,0,5,2,1,0,10,1,2,0,1,0,0,0,0,1,2,3,1,No
Activemq,org.apache.activemq.transport.nio.NIOSSLTransport.initializeStreams.(Anon_1),(Anon_1),Anonymous Class,2,0,9,0,2,9,2,1,0,0,18,0,0,8,8,0,2,0,0,14,7,2,0,19,2,1,1,2,0,0,0,0,2,5,9,4,No
Activemq,org.apache.activemq.transport.nio.NIOSSLTransportServer,NIOSSLTransportServer,Public Class,92,0,4,0,1,5,1,12,0,0,35,16,0.46,11,11,14,12,0,2,13,13,7,3,63,2,5,1,7,62,62,0,1,6,15,24,8,No
Activemq,org.apache.activemq.transport.nio.NIOTransport.initializeStreams.(Anon_1),(Anon_1),Anonymous Class,2,0,6,0,2,6,2,1,0,0,13,0,0,7,7,0,2,0,0,10,4,2,0,14,2,1,1,2,0,0,0,0,2,3,6,3,No
Activemq,org.apache.activemq.transport.nio.NIOTransportFactory.createServerSocketFactory.(Anon_2),(Anon_2),Anonymous Class,3,0,6,0,1,6,1,2,0,0,19,0,0,6,6,3,6,0,0,16,9,3,0,21,1,2,0,3,0,0,0,0,3,9,12,3,No
Activemq,org.apache.activemq.transport.nio.NIOTransportFactory.createSocketFactory.(Anon_3),(Anon_3),Anonymous Class,5,0,6,0,1,6,1,5,0,0,32,0,0,8,8,5,10,0,0,27,16,5,0,37,1,2,0,5,0,0,0,0,5,16,21,5,No
Activemq,org.apache.activemq.transport.nio.NIOTransportFactory.createTcpTransportServer.(Anon_1),(Anon_1),Anonymous Class,86,0,4,0,1,4,1,0,0,0,5,0,0,6,6,0,1,0,0,4,1,1,0,5,1,5,0,1,0,0,0,1,0,1,2,1,No
Activemq,org.apache.activemq.transport.nio.SelectorManager.createDefaultExecutor.(Anon_1),(Anon_1),Anonymous Class,1,0,6,0,1,6,1,2,0,0,8,0,0,3,3,1,3,0,0,7,3,1,1,10,1,2,0,1,0,0,0,0,1,4,5,1,No
Activemq,org.apache.activemq.transport.nio.SelectorWorker,SelectorWorker,Public Class,7,1,13,1,3,15,2,20,0,2,99,22,0.22,14,14,27,29,3,0,64,57,7,6,141,9,1,2,7,62,57,1,0,3,49,70,20,No
Activemq,org.apache.activemq.transport.nio.SelectorSelection.SelectorSelection.(Anon_1),(Anon_1),Anonymous Class,1,0,8,0,2,8,1,0,0,0,9,0,0,4,4,0,1,0,0,7,3,1,0,9,2,2,1,1,0,0,0,0,1,2,4,2,No
Activemq,org.apache.activemq.transport.nio.SelectorSelection.close.(Anon_4),(Anon_4),Anonymous Class,1,0,9,0,2,9,1,0,0,0,10,0,0,4,4,0,1,0,0,8,3,1,0,10,2,2,1,1,0,0,0,0,1,2,4,2,No
Activemq,org.apache.activemq.transport.nio.SelectorSelection.disable.(Anon_3),(Anon_3),Anonymous Class,1,0,7,0,2,7,1,0,0,0,8,0,0,3,3,0,1,0,0,6,2,1,0,8,2,2,1,1,0,0,0,0,1,1,3,2,No
