Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.lucene.queries.intervals.CachingMatchesIterator.getSubMatches.(Anon_1),(Anon_1),Anonymous Class,7.0,0.0,4.0,0.0,1.0,4.0,2.0,8.0,0.0,0.0,31.0,0.0,0.0,3.0,3.0,0.0,8.0,0.0,0.0,24.0,8.0,7.0,1.0,39.0,1.0,1.0,0.0,7.0,14.0,14.0,0.0,0.0,7.0,9.0,16.0,7.0,No
org.apache.lucene.queries.intervals.ConjunctionMatchesIterator,ConjunctionMatchesIterator,Class,10.0,0.0,7.0,0.0,2.0,7.0,2.0,15.0,0.0,0.0,87.0,0.0,0.0,9.0,9.0,35.0,27.0,1.0,0.0,38.0,34.0,10.0,3.0,102.0,3.0,1.0,2.0,10.0,63.0,63.0,0.0,0.0,9.0,32.0,57.0,17.0,No
org.apache.lucene.queries.intervals.IntervalMatches,IntervalMatches,Final Class,2.0,11.0,69.0,0.0,3.0,80.0,1.0,24.0,2.0,0.0,146.0,0.0,0.0,4.0,4.0,9.0,25.0,2.0,0.0,104.0,54.0,0.0,0.0,170.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,46.0,79.0,5.0,No
org.apache.lucene.queries.intervals.ConjunctionMatchesIterator.SingletonMatchesIterator,SingletonMatchesIterator,Static Class,10.0,0.0,5.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,13.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,0.0,5.0,4.0,2.0,1.0,16.0,2.0,2.0,1.0,2.0,50.0,50.0,0.0,0.0,1.0,4.0,8.0,3.0,No
org.apache.lucene.queries.intervals.ContainedByIntervalsSource,ContainedByIntervalsSource,Class,23.0,0.0,7.0,0.0,1.0,7.0,1.0,10.0,1.0,0.0,67.0,1.0,0.01,11.0,11.0,23.0,16.0,1.0,0.0,31.0,28.0,8.0,2.0,78.0,2.0,3.0,1.0,9.0,67.0,67.0,1.0,2.0,5.0,25.0,42.0,12.0,No
org.apache.lucene.queries.intervals.ContainedByIntervalsSource.combine.(Anon_1),(Anon_1),Anonymous Class,28.0,0.0,19.0,0.0,6.0,19.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,11.0,1.0,0.0,20.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,6.0,No
org.apache.lucene.queries.intervals.FilteringIntervalIterator,FilteringIntervalIterator,Abstract Class,27.0,0.0,5.0,0.0,1.0,5.0,1.0,7.0,0.0,0.0,32.0,0.0,0.0,3.0,3.0,13.0,9.0,0.0,3.0,11.0,11.0,5.0,3.0,39.0,2.0,4.0,1.0,5.0,40.0,40.0,0.0,2.0,3.0,12.0,20.0,7.0,No
org.apache.lucene.queries.intervals.ContainingIntervalsSource,ContainingIntervalsSource,Class,22.0,0.0,7.0,0.0,1.0,7.0,1.0,9.0,1.0,0.0,60.0,0.0,0.0,9.0,9.0,20.0,15.0,1.0,0.0,28.0,25.0,7.0,2.0,69.0,2.0,3.0,1.0,8.0,63.0,63.0,1.0,1.0,5.0,22.0,38.0,11.0,No
org.apache.lucene.queries.intervals.ContainingIntervalsSource.combine.(Anon_1),(Anon_1),Anonymous Class,28.0,0.0,18.0,0.0,6.0,18.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,13.0,10.0,1.0,0.0,19.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,11.0,6.0,No
org.apache.lucene.queries.intervals.DifferenceIntervalsSource,DifferenceIntervalsSource,Abstract Class,14.0,0.0,8.0,0.0,2.0,8.0,1.0,7.0,0.0,0.0,47.0,0.0,0.0,11.0,11.0,22.0,15.0,1.0,3.0,21.0,21.0,6.0,2.0,54.0,3.0,2.0,1.0,6.0,10.0,10.0,0.0,1.0,4.0,20.0,30.0,9.0,No
org.apache.lucene.queries.intervals.DisiPriorityQueue,DisiPriorityQueue,Final Class,16.0,0.0,7.0,0.0,2.0,7.0,2.0,17.0,3.0,0.0,118.0,9.0,0.08,4.0,4.0,38.0,37.0,6.0,0.0,73.0,58.0,13.0,2.0,144.0,6.0,1.0,4.0,16.0,47.0,44.0,2.0,0.0,8.0,64.0,91.0,27.0,No
org.apache.lucene.queries.intervals.DisiWrapper,DisiWrapper,Class,1.0,0.0,8.0,0.0,1.0,8.0,1.0,3.0,0.0,0.0,17.0,5.0,0.29,2.0,2.0,9.0,9.0,0.0,0.0,6.0,6.0,1.0,7.0,22.0,1.0,1.0,0.0,1.0,14.0,14.0,0.0,0.0,1.0,13.0,15.0,1.0,No
org.apache.lucene.queries.intervals.DisjunctionDISIApproximation,DisjunctionDISIApproximation,Class,13.0,0.0,7.0,0.0,2.0,7.0,1.0,8.0,0.0,0.0,39.0,6.0,0.15,4.0,4.0,16.0,13.0,0.0,0.0,20.0,16.0,5.0,2.0,53.0,2.0,2.0,1.0,5.0,40.0,40.0,0.0,0.0,5.0,19.0,27.0,8.0,No
org.apache.lucene.queries.intervals.DisjunctionIntervalsSource,DisjunctionIntervalsSource,Class,19.0,0.0,9.0,0.0,2.0,9.0,1.0,60.0,2.0,2.0,339.0,0.0,0.0,22.0,22.0,101.0,96.0,1.0,0.0,179.0,133.0,9.0,2.0,399.0,5.0,2.0,2.0,11.0,50.0,41.0,2.0,0.0,8.0,122.0,210.0,27.0,No
org.apache.lucene.queries.intervals.DisjunctionIntervalsSource.(Anon_2),(Anon_2),Anonymous Class,24.0,0.0,4.0,0.0,1.0,4.0,1.0,9.0,0.0,0.0,37.0,0.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,28.0,9.0,9.0,0.0,46.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,9.0,No
org.apache.lucene.queries.intervals.DisjunctionIntervalsSource.(Anon_3),(Anon_3),Anonymous Class,24.0,0.0,4.0,0.0,1.0,4.0,1.0,9.0,0.0,0.0,37.0,0.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,28.0,9.0,9.0,0.0,46.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,18.0,9.0,No
org.apache.lucene.queries.intervals.DisjunctionIntervalsSource.DisjunctionIntervalIterator,DisjunctionIntervalIterator,Static Class,28.0,0.0,8.0,0.0,2.0,8.0,1.0,15.0,0.0,0.0,106.0,0.0,0.0,9.0,9.0,34.0,30.0,2.0,0.0,53.0,50.0,13.0,6.0,121.0,6.0,3.0,2.0,13.0,74.0,67.0,2.0,0.0,9.0,48.0,75.0,23.0,No
org.apache.lucene.queries.intervals.DisjunctionIntervalsSource.DisjunctionIntervalIterator.DisjunctionIntervalIterator.(Anon_1),(Anon_1),Anonymous Class,18.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,No
