Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.xerces.impl.XMLDocumentScannerImpl.TrailingMiscDispatcher,TrailingMiscDispatcher,Protected Final Class,1.0,4.0,112.0,18.0,21.0,133.0,2.0,7.0,0.0,0.0,115.0,28.0,0.24,11.0,11.0,6.0,4.0,0.0,0.0,85.0,61.0,1.0,0.0,148.0,21.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,51.0,64.0,21.0,No
org.apache.xerces.impl.XMLDocumentScannerImpl.XMLDeclDispatcher,XMLDeclDispatcher,Protected Final Class,1.0,6.0,48.0,23.0,9.0,76.0,2.0,9.0,0.0,0.0,51.0,32.0,0.63,18.0,18.0,5.0,3.0,0.0,0.0,34.0,24.0,1.0,0.0,90.0,9.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,26.0,9.0,No
org.apache.xerces.impl.XMLEntityManager.Entity,Entity,Public Static Abstract Class,7.0,0.0,4.0,2.0,1.0,5.0,1.0,13.0,0.0,0.0,24.0,31.0,1.29,1.0,1.0,10.0,10.0,0.0,3.0,8.0,8.0,7.0,2.0,63.0,1.0,1.0,0.0,7.0,30.0,10.0,0.0,0.0,7.0,12.0,18.0,5.0,No
org.apache.xerces.impl.XMLEntityManager.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,No
org.apache.xerces.impl.XMLEntityManager.ByteBufferPool,ByteBufferPool,Private Static Final Class,5.0,0.0,4.0,1.0,1.0,5.0,1.0,7.0,0.0,1.0,29.0,10.0,0.34,0.0,0.0,11.0,11.0,0.0,0.0,12.0,11.0,5.0,4.0,46.0,2.0,1.0,1.0,5.0,35.0,15.0,0.0,0.0,5.0,15.0,22.0,7.0,No
org.apache.xerces.impl.XMLEntityManager.CharacterBuffer,CharacterBuffer,Private Static Final Class,1.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,8.0,10.0,1.25,0.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,21.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,No
org.apache.xerces.impl.XMLEntityManager.CharacterBufferPool,CharacterBufferPool,Private Static Final Class,6.0,0.0,8.0,1.0,2.0,9.0,1.0,10.0,0.0,1.0,58.0,12.0,0.21,1.0,1.0,15.0,15.0,0.0,0.0,28.0,24.0,6.0,7.0,80.0,4.0,1.0,2.0,6.0,48.0,21.0,1.0,0.0,5.0,26.0,39.0,12.0,No
org.apache.xerces.impl.XMLEntityManager.ExternalEntity,ExternalEntity,Protected Static Class,14.0,0.0,4.0,2.0,1.0,5.0,1.0,13.0,0.0,0.0,35.0,33.0,0.94,2.0,2.0,12.0,10.0,0.0,0.0,15.0,15.0,7.0,2.0,73.0,1.0,2.0,0.0,7.0,36.0,21.0,0.0,0.0,7.0,17.0,25.0,7.0,No
org.apache.xerces.impl.XMLEntityManager.InternalEntity,InternalEntity,Protected Static Class,14.0,0.0,4.0,2.0,1.0,5.0,1.0,12.0,0.0,0.0,29.0,32.0,1.1,1.0,1.0,10.0,9.0,0.0,0.0,11.0,11.0,7.0,1.0,65.0,1.0,2.0,0.0,7.0,43.0,29.0,0.0,0.0,7.0,12.0,20.0,7.0,No
org.apache.xerces.impl.XMLEntityManager.RewindableInputStream,RewindableInputStream,Protected Final Class,11.0,0.0,11.0,1.0,3.0,12.0,1.0,12.0,0.0,0.0,128.0,32.0,0.25,3.0,3.0,26.0,25.0,0.0,0.0,74.0,68.0,11.0,7.0,171.0,8.0,2.0,2.0,11.0,57.0,57.0,0.0,0.0,11.0,61.0,92.0,31.0,No
org.apache.xerces.util.HTTPInputSource,HTTPInputSource,Public Final Class,25.0,0.0,4.0,11.0,1.0,13.0,1.0,16.0,0.0,0.0,38.0,121.0,3.18,7.0,7.0,14.0,12.0,0.0,0.0,14.0,12.0,9.0,2.0,165.0,2.0,2.0,1.0,9.0,72.0,72.0,0.0,0.0,9.0,12.0,23.0,10.0,No
org.apache.xerces.util.SecurityManager,SecurityManager,Public Final Class,5.0,0.0,3.0,7.0,1.0,10.0,1.0,12.0,0.0,2.0,22.0,65.0,2.95,0.0,0.0,10.0,10.0,0.0,0.0,8.0,6.0,5.0,2.0,98.0,1.0,1.0,0.0,5.0,40.0,40.0,0.0,0.0,5.0,10.0,16.0,5.0,No
org.apache.xerces.util.XMLEntityDescriptionImpl,XMLEntityDescriptionImpl,Public Class,28.0,0.0,6.0,6.0,2.0,12.0,2.0,16.0,0.0,0.0,67.0,86.0,1.28,2.0,2.0,20.0,14.0,0.0,0.0,32.0,32.0,10.0,1.0,158.0,7.0,2.0,1.0,10.0,40.0,10.0,0.0,0.0,10.0,26.0,44.0,17.0,No
org.apache.xerces.impl.XMLEntityScanner.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,No
org.apache.xerces.impl.XMLErrorReporter.getSAXErrorHandler.(Anon_1),(Anon_1),Anonymous Class,5.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,No
org.apache.xerces.util.ErrorHandlerProxy,ErrorHandlerProxy,Public Abstract Class,4.0,0.0,9.0,1.0,2.0,10.0,2.0,4.0,0.0,0.0,30.0,20.0,0.67,4.0,4.0,8.0,8.0,0.0,2.0,15.0,12.0,4.0,0.0,54.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,10.0,17.0,6.0,No
