Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.jackrabbit.spi.commons.SerializableBatch.Move,Move,Private Static Class,2.0,0.0,4.0,2.0,1.0,6.0,2.0,5.0,0.0,0.0,13.0,3.0,0.23,4.0,4.0,6.0,6.0,1.0,0.0,4.0,4.0,2.0,3.0,21.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.Remove,Remove,Private Static Class,2.0,0.0,3.0,2.0,1.0,5.0,2.0,3.0,0.0,0.0,9.0,3.0,0.33,3.0,3.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,15.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.ReorderNodes,ReorderNodes,Private Static Class,2.0,0.0,4.0,2.0,1.0,6.0,2.0,5.0,0.0,0.0,13.0,3.0,0.23,3.0,3.0,6.0,6.0,1.0,0.0,4.0,4.0,2.0,3.0,21.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.SetMixins,SetMixins,Private Static Class,2.0,0.0,4.0,2.0,1.0,5.0,2.0,4.0,0.0,0.0,11.0,3.0,0.27,4.0,4.0,5.0,5.0,1.0,0.0,3.0,3.0,2.0,2.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.SetPrimaryType,SetPrimaryType,Private Static Class,2.0,0.0,4.0,2.0,1.0,5.0,2.0,4.0,0.0,0.0,11.0,3.0,0.27,4.0,4.0,5.0,5.0,1.0,0.0,3.0,3.0,2.0,2.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,8.0,2.0,No
org.apache.jackrabbit.spi.commons.SerializableBatch.SetValue,SetValue,Private Static Class,2.0,0.0,6.0,2.0,2.0,8.0,2.0,5.0,0.0,0.0,17.0,3.0,0.18,4.0,4.0,6.0,6.0,1.0,0.0,7.0,6.0,2.0,3.0,25.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,3.0,No
org.apache.jackrabbit.spi.commons.util.StringCache,StringCache,Public Class,9.0,0.0,11.0,3.0,3.0,15.0,1.0,11.0,8.0,3.0,107.0,34.0,0.32,5.0,5.0,25.0,25.0,0.0,0.0,68.0,59.0,1.0,0.0,152.0,7.0,1.0,3.0,9.0,78.0,56.0,6.0,0.0,3.0,44.0,75.0,30.0,No
org.apache.jackrabbit.spi.commons.value.AbstractQValue.getBinary.(Anon_1),(Anon_1),Anonymous Class,4.0,0.0,6.0,0.0,2.0,6.0,1.0,3.0,0.0,0.0,25.0,0.0,0.0,5.0,5.0,3.0,7.0,0.0,0.0,18.0,11.0,4.0,0.0,28.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,9.0,16.0,6.0,No
org.apache.jackrabbit.spi.commons.value.DefaultQValue,DefaultQValue,Public Class,36.0,0.0,4.0,0.0,1.0,4.0,2.0,13.0,0.0,3.0,41.0,9.0,0.22,15.0,15.0,14.0,14.0,0.0,0.0,18.0,14.0,10.0,0.0,63.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,1.0,9.0,14.0,26.0,11.0,No
org.apache.jackrabbit.spi.commons.value.QValueFactoryImpl.BinaryQValue,BinaryQValue,Private Static Class,40.0,0.0,12.0,8.0,3.0,20.0,2.0,23.0,0.0,3.0,172.0,141.0,0.82,20.0,20.0,46.0,38.0,0.0,0.0,107.0,88.0,14.0,3.0,336.0,5.0,2.0,3.0,14.0,48.0,40.0,6.0,0.0,8.0,81.0,119.0,37.0,No
org.apache.jackrabbit.spi.commons.value.QValueFactoryImpl.BinaryQValue.(Anon_1),(Anon_1),Anonymous Class,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No
org.apache.jackrabbit.spi.commons.value.QValueValue.getBinary.(Anon_1),(Anon_1),Anonymous Class,4.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,3.0,3.0,2.0,6.0,0.0,0.0,14.0,7.0,4.0,0.0,19.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,5.0,No
org.apache.jackrabbit.spi.commons.batch.ConsolidatedBatchTest,ConsolidatedBatchTest,Public Class,9.0,0.0,37.0,3.0,2.0,37.0,1.0,23.0,0.0,0.0,377.0,32.0,0.08,20.0,20.0,33.0,35.0,0.0,0.0,305.0,43.0,9.0,5.0,402.0,4.0,2.0,2.0,9.0,82.0,71.0,5.0,0.0,4.0,45.0,67.0,15.0,No
org.apache.jackrabbit.spi.commons.batch.ConsolidatedBatchTest.TestChangeLog,TestChangeLog,Private Class,23.0,0.0,5.0,0.0,1.0,5.0,1.0,9.0,0.0,0.0,36.0,0.0,0.0,7.0,7.0,13.0,13.0,0.0,0.0,20.0,19.0,7.0,0.0,45.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,19.0,27.0,7.0,No
org.apache.jackrabbit.spi.commons.conversion.DummyIdentifierResolver,DummyIdentifierResolver,Class,6.0,1.0,10.0,0.0,2.0,12.0,2.0,13.0,0.0,2.0,69.0,5.0,0.07,9.0,9.0,16.0,17.0,4.0,0.0,47.0,42.0,6.0,4.0,87.0,4.0,1.0,2.0,6.0,58.0,58.0,0.0,0.0,2.0,43.0,56.0,11.0,No
org.apache.jackrabbit.spi.commons.conversion.DummyNamespaceResolver,DummyNamespaceResolver,Public Class,2.0,0.0,3.0,6.0,1.0,9.0,2.0,2.0,0.0,0.0,8.0,17.0,2.13,2.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,27.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,No
org.apache.jackrabbit.spi.commons.conversion.NameParserTest,NameParserTest,Public Class,4.0,3.0,40.0,11.0,6.0,49.0,1.0,21.0,0.0,1.0,184.0,53.0,0.29,14.0,14.0,28.0,36.0,0.0,0.0,147.0,130.0,4.0,3.0,243.0,9.0,2.0,4.0,4.0,56.0,56.0,0.0,0.0,4.0,117.0,152.0,24.0,No
org.apache.jackrabbit.spi.commons.conversion.NameParserTest.TestNamespaceResolver,TestNamespaceResolver,Private Class,2.0,0.0,9.0,0.0,2.0,9.0,2.0,2.0,0.0,0.0,20.0,6.0,0.3,2.0,2.0,3.0,3.0,0.0,0.0,12.0,6.0,2.0,0.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,4.0,No
org.apache.jackrabbit.spi.commons.name.JcrName,JcrName,Public Final Class,5.0,0.0,4.0,0.0,1.0,4.0,1.0,17.0,1.0,2.0,75.0,10.0,0.13,3.0,3.0,13.0,12.0,0.0,0.0,58.0,58.0,4.0,3.0,100.0,2.0,1.0,1.0,5.0,76.0,60.0,0.0,0.0,5.0,60.0,67.0,6.0,No
org.apache.jackrabbit.spi.commons.conversion.ParsingNameResolverTest,ParsingNameResolverTest,Public Class,4.0,0.0,12.0,5.0,2.0,17.0,1.0,6.0,0.0,0.0,52.0,25.0,0.48,8.0,8.0,8.0,7.0,0.0,0.0,39.0,35.0,4.0,1.0,83.0,3.0,2.0,1.0,4.0,50.0,0.0,2.0,0.0,2.0,33.0,40.0,8.0,No
org.apache.jackrabbit.spi.commons.conversion.ParsingPathResolverTest,ParsingPathResolverTest,Public Class,8.0,1.0,15.0,3.0,2.0,18.0,1.0,19.0,0.0,1.0,123.0,27.0,0.22,17.0,17.0,19.0,21.0,0.0,0.0,96.0,93.0,8.0,3.0,168.0,3.0,2.0,2.0,8.0,66.0,47.0,3.0,1.0,4.0,90.0,104.0,15.0,No
org.apache.jackrabbit.spi.commons.conversion.PathParserTest,PathParserTest,Public Class,13.0,2.0,23.0,3.0,4.0,27.0,1.0,47.0,0.0,1.0,326.0,45.0,0.14,21.0,21.0,52.0,71.0,0.0,0.0,250.0,232.0,13.0,4.0,402.0,9.0,2.0,5.0,13.0,55.0,55.0,0.0,0.0,13.0,199.0,275.0,51.0,No
org.apache.jackrabbit.spi.commons.conversion.PathParserTest.TestNamespaceResolver,TestNamespaceResolver,Private Class,2.0,0.0,9.0,1.0,3.0,9.0,2.0,2.0,0.0,0.0,20.0,8.0,0.4,3.0,3.0,3.0,3.0,0.0,0.0,12.0,10.0,2.0,0.0,28.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,6.0,No
org.apache.jackrabbit.spi.commons.name.JcrPath,JcrPath,Public Final Class,8.0,0.0,5.0,1.0,2.0,6.0,1.0,19.0,1.0,4.0,115.0,21.0,0.18,3.0,3.0,18.0,17.0,0.0,0.0,88.0,85.0,7.0,3.0,153.0,5.0,1.0,1.0,8.0,72.0,50.0,0.0,0.0,8.0,87.0,100.0,13.0,No
org.apache.jackrabbit.spi.commons.identifier.SerializationTest,SerializationTest,Public Class,3.0,1.0,6.0,0.0,1.0,7.0,1.0,9.0,0.0,4.0,25.0,4.0,0.16,13.0,13.0,13.0,13.0,0.0,0.0,17.0,16.0,3.0,0.0,38.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,16.0,20.0,3.0,No
org.apache.jackrabbit.spi.commons.name.ElementTest,ElementTest,Public Class,7.0,0.0,11.0,0.0,1.0,11.0,1.0,8.0,0.0,0.0,78.0,3.0,0.04,11.0,11.0,15.0,14.0,0.0,0.0,61.0,58.0,7.0,0.0,89.0,1.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,6.0,61.0,69.0,7.0,No
org.apache.jackrabbit.spi.commons.name.MatcherTest,MatcherTest,Public Class,3.0,1.0,12.0,0.0,2.0,13.0,1.0,7.0,0.0,3.0,41.0,0.0,0.0,7.0,7.0,14.0,15.0,0.0,0.0,31.0,25.0,3.0,0.0,48.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,26.0,32.0,6.0,No
org.apache.jackrabbit.spi.commons.name.NameFactoryTest,NameFactoryTest,Public Class,4.0,3.0,17.0,0.0,3.0,20.0,1.0,15.0,0.0,0.0,72.0,3.0,0.04,5.0,5.0,19.0,28.0,0.0,0.0,44.0,35.0,4.0,2.0,90.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,36.0,56.0,10.0,No
org.apache.jackrabbit.spi.commons.name.NameFactoryTest.testCreationFromOtherString.(Anon_2),(Anon_2),Anonymous Class,5.0,0.0,4.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,20.0,0.0,0.0,4.0,4.0,2.0,6.0,0.0,0.0,14.0,7.0,5.0,0.0,24.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,7.0,13.0,6.0,No
