Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.nutch.net.TestURLNormalizers,TestURLNormalizers,Public Class,1.0,4.0,37.0,5.0,7.0,43.0,1.0,5.0,0.0,0.0,39.0,5.0,0.13,7.0,7.0,13.0,10.0,0.0,0.0,30.0,20.0,1.0,0.0,46.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,26.0,7.0,No
org.apache.nutch.parse.TestOutlinkExtractor,TestOutlinkExtractor,Public Class,4.0,1.0,12.0,4.0,1.0,13.0,1.0,10.0,0.0,1.0,51.0,40.0,0.78,5.0,5.0,16.0,10.0,0.0,0.0,38.0,21.0,4.0,0.0,84.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,22.0,27.0,4.0,No
org.apache.nutch.parse.TestParserFactory,TestParserFactory,Public Class,3.0,2.0,17.0,4.0,1.0,21.0,1.0,11.0,0.0,0.0,54.0,34.0,0.63,9.0,9.0,13.0,10.0,0.0,0.0,41.0,33.0,3.0,2.0,92.0,1.0,1.0,0.0,3.0,33.0,33.0,0.0,0.0,3.0,35.0,39.0,3.0,No
org.apache.nutch.parse.TestParseUtil,TestParseUtil,Public Class,2.0,1.0,11.0,5.0,1.0,13.0,1.0,5.0,0.0,0.0,25.0,32.0,1.28,13.0,13.0,10.0,7.0,0.0,0.0,15.0,12.0,2.0,2.0,55.0,1.0,1.0,0.0,2.0,25.0,25.0,0.0,0.0,2.0,15.0,18.0,2.0,No
org.apache.nutch.parse.TestSitemapParser,TestSitemapParser,Public Class,6.0,2.0,15.0,3.0,1.0,18.0,1.0,14.0,0.0,0.0,65.0,12.0,0.18,16.0,16.0,27.0,18.0,0.0,0.0,47.0,21.0,4.0,1.0,79.0,1.0,2.0,0.0,4.0,25.0,25.0,0.0,0.0,4.0,28.0,33.0,4.0,No
org.apache.nutch.plugin.HelloWorldExtension,HelloWorldExtension,Public Class,1.0,0.0,3.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,5.0,27.0,5.4,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,33.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,No
org.apache.nutch.plugin.SimpleTestPlugin,SimpleTestPlugin,Public Class,9.0,1.0,3.0,1.0,1.0,5.0,1.0,7.0,0.0,0.0,11.0,17.0,1.55,3.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,35.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0,No
org.apache.nutch.plugin.TestPluginSystem,TestPluginSystem,Public Class,18.0,0.0,10.0,3.0,2.0,13.0,1.0,22.0,3.0,0.0,189.0,53.0,0.28,26.0,26.0,72.0,65.0,0.0,0.0,125.0,100.0,15.0,4.0,264.0,3.0,1.0,2.0,18.0,79.0,72.0,8.0,0.0,10.0,106.0,140.0,33.0,No
org.apache.nutch.protocol.TestContent,TestContent,Public Class,2.0,7.0,22.0,5.0,1.0,29.0,1.0,17.0,0.0,1.0,46.0,27.0,0.59,10.0,10.0,13.0,10.0,0.0,0.0,38.0,26.0,2.0,0.0,81.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,29.0,32.0,2.0,No
org.apache.nutch.util.WritableTestUtils,WritableTestUtils,Public Class,3.0,1.0,7.0,1.0,1.0,9.0,1.0,7.0,3.0,0.0,22.0,19.0,0.86,7.0,7.0,9.0,7.0,0.0,0.0,11.0,11.0,0.0,0.0,48.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,4.0,No
