Project,Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
Drill,org.apache.drill.common.AutoCloseablePointer,AutoCloseablePointer,Public Final Generic Class,7,0,5,6,1,10,2,7,0,0,37,66,1.78,3,3,11,10,0,0,16,13,7,1,110,2,1,2,7,29,0,0,0,7,12,23,9,No
Drill,org.apache.drill.common.AutoCloseables,AutoCloseables,Public Class,5,0,8,4,2,12,1,5,5,0,42,38,0.9,6,6,7,9,0,0,23,16,0,0,85,6,1,3,5,0,0,0,0,5,11,25,11,Yes
Drill,org.apache.drill.common.AutoCloseables.all.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Drill,org.apache.drill.common.CatastrophicFailure,CatastrophicFailure,Public Class,2,1,7,5,2,12,1,3,1,1,17,26,1.53,5,5,6,5,0,0,10,8,1,0,46,3,1,1,2,0,0,1,0,1,7,11,4,No
Drill,org.slf4j.Logger,Logger,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.apache.drill.common.collections.ImmutableEntry,ImmutableEntry,Public Generic Class,6,0,5,0,1,5,2,6,0,0,32,17,0.53,4,4,15,10,0,0,10,9,6,2,55,2,1,1,6,33,33,0,0,6,11,19,7,No
Drill,org.slf4j.LoggerFactory,LoggerFactory,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.apache.drill.common.collections.MapWithOrdinal,MapWithOrdinal,Public Generic Class,14,0,4,2,1,6,2,27,0,1,139,63,0.45,8,8,39,40,0,0,79,49,14,3,229,2,1,1,14,67,67,0,0,14,46,78,15,No
Drill,org.apache.drill.common.collections.MapWithOrdinal.(Anon_1),(Anon_1),Anonymous Class,12,0,6,0,1,6,1,11,0,0,75,3,0.04,10,10,7,20,0,0,59,28,12,0,89,3,2,1,12,0,0,0,0,12,26,42,17,No
Drill,org.apache.drill.common.collections.MapWithOrdinal.(Anon_1).entrySet.(Anon_3),(Anon_3),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Drill,org.apache.drill.common.collections.MapWithOrdinal.(Anon_1).values.(Anon_2),(Anon_2),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,4,4,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Drill,org.apache.drill.common.concurrent.AutoCloseableLock,AutoCloseableLock,Public Class,3,0,4,0,1,4,2,5,0,0,14,20,1.43,2,2,6,5,0,0,4,4,3,1,39,1,1,0,3,0,0,0,0,3,5,9,3,No
Drill,org.apache.drill.common.concurrent.ExtendedLatch,ExtendedLatch,Public Class,4,0,8,3,2,11,1,5,0,1,33,31,0.94,3,3,8,8,0,0,18,16,4,0,69,4,2,2,4,0,0,0,0,4,11,21,9,No
Drill,org.reflections.util.ClasspathHelper,ClasspathHelper,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.drill.common.config.DrillConfig,DrillConfig,Public Class,55,1,10,6,2,16,1,26,8,3,145,96,0.66,30,30,48,41,0,0,90,72,6,1,267,8,2,2,14,86,36,1,0,13,64,95,28,Yes
Drill,org.apache.drill.common.exceptions.DrillConfigurationException,DrillConfigurationException,Public Class,10,0,3,0,1,3,1,5,0,1,19,17,0.89,3,3,8,7,0,0,6,6,5,0,41,1,3,0,5,0,0,0,0,5,6,12,5,Yes
Drill,org.apache.drill.common.exceptions.UserException,UserException,Public Class,43,0,4,7,1,10,1,65,24,3,237,376,1.59,12,12,72,69,0,1,112,104,12,2,678,4,3,1,36,85,74,2,1,33,103,166,41,Yes
Drill,org.apache.drill.common.scanner.ClassPathScanner,ClassPathScanner,Public Final Class,11,0,10,2,2,13,1,44,11,6,280,74,0.26,30,30,101,96,7,0,163,121,0,0,396,4,1,3,11,0,0,1,0,3,105,179,21,Yes
Drill,org.apache.drill.common.config.NestedConfig,NestedConfig,Abstract Class,41,0,4,0,1,4,2,42,0,0,166,18,0.11,12,12,83,43,1,1,41,41,41,1,226,1,1,0,41,0,0,0,0,40,42,84,41,No
Drill,org.apache.drill.common.exceptions.UserException.Builder,Builder,Public Static Class,14,0,6,7,2,14,1,22,0,0,93,109,1.17,11,11,24,23,0,0,50,47,14,5,224,6,1,2,14,70,64,1,0,13,46,68,22,No
Drill,org.apache.drill.common.config.DrillProperties,DrillProperties,Public Final Class,10,0,7,3,2,10,1,28,3,17,94,38,0.4,10,10,40,39,0,0,59,32,7,0,159,3,2,2,10,0,0,1,0,9,38,62,18,No
Drill,org.apache.drill.exec.proto.UserProtos.Property,Property,Public Static Final Class,35,0,7,1,2,8,2,37,14,5,504,68,0.13,19,19,174,110,0,0,272,215,21,6,609,8,2,4,35,88,84,4,3,28,207,311,56,No
Drill,org.apache.drill.exec.proto.UserProtos.UserProperties,UserProperties,Public Static Final Class,34,0,6,0,1,6,2,36,14,4,540,81,0.15,22,22,160,99,0,0,284,234,20,4,657,9,2,4,34,85,82,4,3,27,206,326,48,No
Drill,org.apache.drill.exec.proto.UserProtos,UserProtos,Public Final Class,3,0,3,0,1,3,1,1751,2,63,27771,12541,0.45,11,11,8400,5781,0,0,15439,12318,1,0,42063,1,1,0,3,99,99,1,0,2,12062,17565,3,No
Drill,org.apache.drill.exec.proto.UserProtos.UserProperties.Builder,Builder,Public Static Final Class,36,0,9,2,2,10,2,18,2,0,319,60,0.19,18,18,68,45,0,0,185,153,34,3,397,8,2,3,36,60,18,6,1,29,123,195,72,No
Drill,org.apache.drill.exec.proto.UserProtos.Property.Builder,Builder,Public Static Final Class,28,0,8,1,2,9,2,18,2,0,228,43,0.19,13,13,64,45,0,0,133,112,26,3,289,4,2,2,28,68,52,4,1,23,102,151,48,No
Drill,org.apache.drill.common.DeferredException,DeferredException,Public Class,9,1,8,5,2,14,2,18,0,1,78,73,0.94,7,7,17,16,0,0,45,38,9,3,169,4,1,3,9,67,33,0,0,9,31,52,17,No
Drill,org.apache.drill.common.DrillAutoCloseables,DrillAutoCloseables,Public Class,2,0,6,7,2,13,1,1,1,0,13,34,2.62,3,3,3,3,0,0,5,4,1,0,48,3,1,2,2,0,0,1,0,1,2,7,4,No
Drill,org.apache.drill.common.EventProcessor,EventProcessor,Public Abstract Generic Class,4,3,15,7,3,25,1,12,0,0,52,61,1.17,6,6,11,10,0,2,32,27,4,3,125,6,1,2,4,11,11,1,1,2,22,35,10,No
Drill,org.apache.drill.common.exceptions.DrillException,DrillException,Public Class,5,0,3,0,1,3,1,5,0,1,18,17,0.94,3,3,7,7,0,9,6,6,5,0,40,1,2,0,5,0,0,0,0,5,6,12,5,No
Drill,org.apache.drill.common.exceptions.DrillError,DrillError,Public Class,5,0,3,0,1,3,1,7,0,1,18,17,0.94,3,3,7,7,0,0,6,6,5,0,42,1,2,0,5,0,0,0,0,5,6,12,5,No
Drill,org.apache.drill.common.exceptions.DrillIOException,DrillIOException,Public Class,4,0,3,0,1,3,1,6,0,1,15,17,1.13,3,3,6,6,0,1,5,5,4,0,38,1,2,0,4,0,0,0,0,4,5,10,4,No
Drill,org.apache.drill.common.exceptions.DrillRuntimeException,DrillRuntimeException,Public Class,7,0,3,0,1,3,1,7,2,2,25,17,0.68,3,3,10,10,0,9,9,8,5,0,49,1,2,0,7,0,0,0,0,7,9,17,7,Yes
Drill,org.apache.drill.common.exceptions.ErrorHelper,ErrorHelper,Public Class,9,2,13,1,3,16,1,26,9,1,120,31,0.26,10,10,23,25,3,0,83,74,0,0,177,7,1,3,9,0,0,5,0,1,64,92,26,No
Drill,org.apache.drill.exec.proto.UserBitShared.ExceptionWrapper,ExceptionWrapper,Public Static Final Class,43,0,7,1,2,8,2,41,14,7,890,177,0.2,23,23,241,158,0,0,513,409,29,8,1108,14,2,4,43,88,86,4,3,36,366,551,72,No
Drill,org.apache.drill.exec.proto.UserBitShared.StackTraceElementWrapper,StackTraceElementWrapper,Public Static Final Class,42,0,8,1,2,9,2,41,14,8,698,137,0.2,19,19,221,149,0,0,394,315,28,9,876,11,2,4,42,89,87,4,3,35,306,446,73,No
Drill,org.apache.drill.exec.proto.UserBitShared,UserBitShared,Public Final Class,3,0,3,0,1,3,1,1124,2,45,17319,5231,0.3,8,8,5335,3573,0,0,9463,7500,1,0,23674,1,1,0,3,99,99,1,0,2,7336,10795,3,Yes
Drill,org.apache.drill.exec.proto.UserBitShared.StackTraceElementWrapper.Builder,Builder,Public Static Final Class,42,0,8,2,2,10,2,19,2,0,343,88,0.26,13,13,90,66,0,0,206,178,40,6,450,7,2,2,42,78,68,4,1,37,165,236,70,No
Drill,org.apache.drill.exec.proto.UserBitShared.ExceptionWrapper.Builder,Builder,Public Static Final Class,57,0,9,2,2,11,2,20,2,0,552,126,0.23,21,21,116,78,0,0,340,277,55,7,698,11,2,3,57,77,57,7,1,49,231,347,116,No
Drill,org.apache.drill.exec.proto.CoordinationProtos,CoordinationProtos,Public Final Class,3,0,3,0,1,3,1,140,2,7,1976,504,0.26,5,5,629,432,0,0,1066,843,1,0,2620,1,1,0,3,95,95,1,0,2,846,1242,3,Yes
Drill,org.apache.drill.exec.proto.CoordinationProtos.DrillbitEndpoint,DrillbitEndpoint,Public Static Final Class,44,0,7,1,2,9,2,43,14,9,775,166,0.21,22,22,222,154,0,0,442,357,30,10,984,14,2,4,44,89,87,4,3,37,337,496,77,Yes
Drill,org.apache.drill.exec.proto.UserBitShared.DrillPBError,DrillPBError,Public Static Final Class,48,0,8,2,2,9,2,57,14,9,1167,557,0.48,31,31,317,211,0,0,680,539,34,10,1781,19,2,4,48,89,88,4,3,41,492,729,86,No
Drill,org.apache.drill.common.exceptions.UserExceptionContext,UserExceptionContext,Class,13,0,4,4,1,8,1,17,0,0,62,70,1.13,6,6,18,19,13,0,27,24,13,3,149,4,1,2,13,74,59,0,0,0,23,42,17,No
Drill,org.apache.drill.exec.proto.UserBitShared.DrillPBError.ErrorType,ErrorType,Public Enum Type,10,0,5,0,2,5,2,11,4,13,81,194,2.4,7,7,44,25,0,0,39,26,6,13,286,12,1,1,10,0,0,1,0,9,38,49,20,No
Drill,org.apache.drill.exec.proto.UserBitShared.DrillPBError.Builder,Builder,Public Static Final Class,70,0,10,4,2,13,2,22,2,0,689,263,0.38,29,29,136,94,0,0,430,351,68,10,974,13,2,3,70,82,69,8,1,61,291,436,145,No
Drill,org.apache.drill.common.exceptions.UserRemoteException,UserRemoteException,Public Class,46,0,4,0,1,4,1,4,0,0,15,22,1.47,3,3,7,5,0,0,4,4,3,1,40,1,4,0,3,0,0,0,0,3,5,9,3,Yes
Drill,org.apache.drill.common.HistoricalLog,HistoricalLog,Public Class,6,1,10,11,2,22,1,14,0,0,77,92,1.19,7,7,21,22,0,0,46,32,6,4,178,6,1,3,6,67,42,0,0,6,33,50,13,No
Drill,org.apache.drill.common.HistoricalLog.Event,Event,Private Static Class,1,0,5,0,1,5,1,1,0,0,10,2,0.2,2,2,5,5,0,0,3,3,1,3,11,1,1,0,1,0,0,0,0,1,6,8,1,No
Drill,org.apache.drill.common.StackTrace,StackTrace,Public Class,3,0,9,4,1,13,1,4,0,0,29,33,1.14,5,5,9,9,0,0,18,8,3,1,66,2,1,1,3,33,0,0,0,3,9,15,4,No
Drill,org.apache.drill.common.KerberosUtil,KerberosUtil,Public Final Class,5,0,7,3,2,10,1,10,4,4,41,17,0.41,9,9,18,16,0,0,26,19,1,0,68,3,1,1,5,0,0,1,0,4,20,28,8,No
Drill,org.apache.drill.common.map.CaseInsensitiveMap,CaseInsensitiveMap,Public Generic Class,17,0,4,2,1,6,2,18,4,0,72,41,0.57,7,7,32,22,0,0,21,21,13,1,131,2,1,1,17,24,0,1,0,16,20,42,21,No
Drill,org.apache.drill.common.scanner.BuildTimeScan,BuildTimeScan,Public Class,5,0,16,4,4,20,1,6,5,5,89,39,0.44,19,19,27,28,2,0,64,52,0,0,134,8,1,3,5,0,0,2,0,1,42,63,18,No
Drill,org.apache.drill.common.scanner.persistence.ScanResult,ScanResult,Public Final Class,12,0,9,2,2,12,1,16,0,1,121,47,0.39,24,24,33,34,0,0,69,49,12,7,184,5,1,5,12,69,67,1,0,11,42,76,25,No
Drill,org.reflections.scanners.AbstractScanner,AbstractScanner,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.drill.common.scanner.ClassPathScanner.AnnotationScanner,AnnotationScanner,Private Static Final Class,4,0,13,0,3,13,1,6,0,0,54,5,0.09,19,19,23,24,1,0,32,30,4,2,65,6,2,3,4,50,50,1,0,2,25,42,12,No
Drill,org.apache.drill.common.scanner.ClassPathScanner.ListingMemberValueVisitor,ListingMemberValueVisitor,Private Static Class,14,0,5,0,1,5,2,14,0,0,66,3,0.05,17,17,30,19,0,1,20,17,14,1,83,2,1,0,14,0,0,1,0,13,17,35,15,No
Drill,org.apache.drill.common.scanner.ClassPathScanner.ListingMemberValueVisitor.visitArrayMemberValue.(Anon_1),(Anon_1),Anonymous Class,15,0,4,0,1,4,1,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Drill,org.apache.drill.common.scanner.ClassPathScanner.SubTypesScanner,SubTypesScanner,Private Static Class,3,0,11,2,3,13,1,5,0,0,37,9,0.24,13,13,15,18,0,0,23,22,3,2,51,3,2,1,3,33,33,0,0,3,18,31,8,No
Drill,org.reflections.util.ConfigurationBuilder,ConfigurationBuilder,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.reflections.util.FilterBuilder,FilterBuilder,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.reflections.adapters.JavassistAdapter,JavassistAdapter,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.reflections.Reflections,Reflections,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.drill.common.scanner.persistence.AnnotationDescriptor,AnnotationDescriptor,Public Final Class,11,0,9,0,2,9,1,12,1,0,102,24,0.24,15,15,33,33,1,0,59,53,10,3,138,3,1,1,11,70,61,1,0,9,45,73,18,No
Drill,org.apache.drill.common.scanner.persistence.AttributeDescriptor,AttributeDescriptor,Public Final Class,4,0,4,1,1,5,1,4,0,0,19,24,1.26,5,5,10,7,0,0,5,5,4,2,47,1,1,0,4,25,25,0,0,4,7,12,4,No
Drill,org.apache.drill.common.scanner.persistence.ChildClassDescriptor,ChildClassDescriptor,Public Final Class,4,0,4,2,1,6,1,5,0,0,20,26,1.3,4,4,11,7,0,0,5,5,4,2,51,1,1,0,4,25,25,0,0,4,7,12,4,No
Drill,org.apache.drill.common.scanner.persistence.FieldDescriptor,FieldDescriptor,Public Final Class,9,0,7,0,2,7,1,9,0,0,66,24,0.36,12,12,27,21,0,0,31,28,9,4,99,4,1,2,9,67,61,0,0,9,29,44,14,No
Drill,org.apache.drill.common.scanner.persistence.AnnotatedClassDescriptor,AnnotatedClassDescriptor,Public Final Class,7,0,5,2,1,7,1,8,0,0,38,37,0.97,9,9,17,13,0,0,14,13,7,4,83,2,1,1,7,61,57,0,0,7,16,25,8,No
Drill,org.apache.drill.common.scanner.persistence.ParentClassDescriptor,ParentClassDescriptor,Public Final Class,4,0,4,2,1,6,1,4,0,0,20,26,1.3,5,5,11,7,0,0,5,5,4,2,50,1,1,0,4,25,25,0,0,4,7,12,4,No
Drill,org.apache.drill.common.scanner.RunTimeScan,RunTimeScan,Public Class,3,0,12,7,1,18,1,6,3,2,39,43,1.1,9,9,13,12,1,0,30,14,0,0,88,2,1,1,3,0,0,0,0,2,13,18,4,No
Drill,org.apache.drill.common.scanner.persistence.AnnotationDescriptor.getProxy.(Anon_1),(Anon_1),Anonymous Class,2,0,18,1,5,19,1,1,0,0,37,1,0.03,12,12,9,11,0,0,29,25,2,0,39,5,2,2,2,0,0,1,0,1,19,28,9,No
Drill,org.apache.drill.common.scanner.persistence.TypeDescriptor,TypeDescriptor,Public Abstract Class,7,0,3,1,1,4,1,15,2,0,67,26,0.39,4,4,21,19,1,2,31,26,5,2,108,1,1,0,7,58,58,0,0,6,29,45,6,No
Drill,org.apache.drill.common.scanner.persistence.TypeDescriptor.ClassTypeDescriptor,ClassTypeDescriptor,Private Static Final Class,9,0,8,0,2,8,1,2,0,0,19,0,0,5,5,5,4,0,0,10,5,2,1,21,2,2,1,2,0,0,1,0,1,5,9,3,No
Drill,org.apache.drill.common.scanner.persistence.TypeDescriptor.PrimitiveTypeDescriptor,PrimitiveTypeDescriptor,Private Static Final Class,10,0,7,0,4,7,1,3,1,0,25,0,0,3,3,6,5,0,0,14,14,2,1,28,10,2,1,3,33,33,2,0,1,14,19,12,No
Drill,org.apache.drill.common.SelfCleaningRunnable,SelfCleaningRunnable,Public Abstract Class,3,0,6,3,1,8,2,3,0,0,15,32,2.13,1,1,6,5,0,2,5,4,3,1,50,1,1,1,3,0,0,0,1,2,5,9,2,No
Drill,org.apache.drill.common.types.Types,Types,Public Class,30,1,17,3,10,20,1,76,30,6,530,113,0.21,11,11,42,41,0,0,434,227,0,0,665,44,1,3,30,0,0,0,0,30,199,260,300,Yes
Drill,org.apache.drill.common.types.Types.Comparability,Comparability,Public Enum Type,2,0,0,0,0,0,1,0,0,0,3,0,0,1,1,2,1,0,0,0,0,2,4,3,0,1,0,2,0,0,0,0,2,1,1,0,No
Drill,org.apache.drill.common.types.TypeProtos.DataMode,DataMode,Public Enum Type,10,0,4,0,1,4,2,11,4,5,57,46,0.81,6,6,28,17,0,0,23,18,6,5,114,4,1,1,10,0,0,1,0,9,22,33,12,Yes
Drill,org.apache.drill.common.types.TypeProtos.MajorType,MajorType,Public Static Final Class,44,0,8,2,2,10,2,45,14,10,708,298,0.42,22,22,198,149,0,0,396,343,30,11,1051,22,2,6,44,88,88,4,3,37,326,475,81,Yes
Drill,org.apache.drill.common.types.TypeProtos.MinorType,MinorType,Public Enum Type,10,0,7,0,5,7,2,11,4,40,162,510,3.15,6,6,98,52,0,0,93,53,6,40,683,39,1,1,10,0,0,1,0,9,92,103,47,Yes
Drill,org.apache.drill.common.types.TypeProtos,TypeProtos,Public Final Class,3,0,3,0,1,3,1,79,2,3,1006,968,0.96,5,5,361,244,0,0,550,421,1,0,2053,1,1,0,3,89,89,1,0,2,466,643,3,Yes
Drill,org.apache.drill.common.types.TypeProtos.MajorType.Builder,Builder,Public Static Final Class,48,0,7,4,2,11,2,21,2,0,332,197,0.59,16,16,74,62,0,0,192,182,46,8,550,10,2,2,48,83,73,5,1,42,166,241,74,No
Drill,org.apache.drill.common.util.ConstructorChecker,ConstructorChecker,Public Class,3,1,9,0,3,10,1,7,0,1,33,17,0.52,5,5,9,11,0,0,18,20,3,2,57,4,1,2,3,33,33,0,0,3,19,28,8,No
Drill,org.apache.drill.common.util.CoreDecimalUtility,CoreDecimalUtility,Public Class,7,0,6,0,2,7,1,8,7,1,47,30,0.64,5,5,9,9,0,1,28,26,0,0,85,5,1,1,7,0,0,0,0,7,18,34,15,No
Drill,org.apache.drill.common.util.DataInputInputStream,DataInputInputStream,Public Class,7,0,7,1,2,8,1,9,1,0,53,24,0.45,6,6,15,12,0,0,25,22,6,2,86,4,2,3,7,57,43,1,0,6,20,34,14,No
Drill,org.apache.commons.lang3.exception.ExceptionUtils,ExceptionUtils,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.drill.common.util.DataOutputOutputStream,DataOutputOutputStream,Public Class,5,0,4,1,1,6,1,7,1,0,25,24,0.96,3,3,10,7,0,0,8,7,4,1,56,2,2,1,5,20,0,1,0,4,7,14,6,No
Drill,org.apache.drill.common.util.DecimalScalePrecisionAddFunction,DecimalScalePrecisionAddFunction,Public Class,6,1,7,1,2,9,1,4,0,0,15,19,1.27,1,1,5,4,0,0,7,7,2,0,38,3,2,1,2,0,0,0,0,2,6,10,4,No
Drill,org.apache.drill.common.util.DrillBaseComputeScalePrecision,DrillBaseComputeScalePrecision,Public Abstract Class,4,0,3,0,1,3,1,4,0,0,14,17,1.21,0,0,7,7,0,4,5,3,4,2,35,1,1,0,4,67,67,0,0,4,6,10,3,No
Drill,org.apache.drill.common.util.DecimalScalePrecisionDivideFunction,DecimalScalePrecisionDivideFunction,Public Class,6,3,6,2,2,10,1,7,0,0,14,20,1.43,2,2,6,5,0,0,7,5,2,0,41,2,2,0,2,0,0,0,0,2,7,10,3,No
Drill,org.apache.drill.common.util.DecimalScalePrecisionModFunction,DecimalScalePrecisionModFunction,Public Class,6,2,7,1,2,10,1,6,0,0,15,19,1.27,2,2,5,4,0,0,7,6,2,0,40,2,2,1,2,0,0,0,0,2,6,10,3,No
Drill,org.apache.drill.common.util.DecimalScalePrecisionMulFunction,DecimalScalePrecisionMulFunction,Public Class,6,1,7,1,2,9,1,4,0,0,15,19,1.27,1,1,5,4,0,0,7,6,2,0,38,3,2,1,2,0,0,0,0,2,6,10,4,No
Drill,org.apache.drill.common.util.DrillStringUtils,DrillStringUtils,Public Class,12,0,8,6,2,14,1,14,12,0,99,85,0.86,5,5,27,31,0,0,61,54,0,0,196,5,1,3,12,0,0,3,0,9,49,75,27,Yes
Drill,org.apache.commons.lang3.StringEscapeUtils,StringEscapeUtils,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.commons.lang3.StringUtils,StringUtils,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.apache.drill.common.util.FileUtils,FileUtils,Public Class,2,0,5,0,2,5,1,5,2,3,15,17,1.13,8,8,7,7,0,0,8,6,0,0,37,2,1,1,2,0,0,0,0,2,7,11,3,Yes
Drill,org.junit.runner.Description,Description,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.apache.drill.common.util.RepeatTestRule,RepeatTestRule,Public Class,1,0,5,0,2,5,2,5,0,0,26,30,1.15,7,7,14,11,0,0,6,7,1,0,61,2,1,0,1,0,0,0,0,1,10,17,2,No
Drill,org.apache.drill.common.util.RepeatTestRule.RepeatStatement,RepeatStatement,Private Static Class,2,0,5,0,2,5,1,2,0,0,14,0,0,2,2,6,6,0,0,4,5,2,2,16,2,2,1,2,0,0,1,0,1,7,11,3,No
Drill,org.junit.runners.model.Statement,Statement,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.junit.rules.TestRule,TestRule,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.junit.rules.TestName,TestName,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.apache.drill.common.util.TestTools,TestTools,Public Class,5,0,5,1,2,7,1,9,5,4,33,25,0.76,8,8,14,14,0,0,18,17,0,0,67,4,1,3,5,0,0,0,0,5,17,26,10,Yes
Drill,org.junit.rules.Timeout,Timeout,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,No
Drill,org.apache.drill.common.Version,Version,Public Final Class,11,0,5,3,1,8,2,15,0,1,82,35,0.43,7,7,27,22,0,0,40,28,11,7,131,2,1,1,11,62,62,0,0,11,32,49,12,No
Drill,org.apache.drill.common.Version.(Anon_1),(Anon_1),Anonymous Class,1,3,12,0,4,15,1,3,0,0,13,0,0,2,2,1,1,0,0,9,7,1,0,16,4,2,1,1,0,0,0,0,1,4,8,4,No
Drill,org.apache.drill.exec.metrics.DrillMetrics,DrillMetrics,Public Final Class,4,0,4,3,1,7,1,13,3,4,63,28,0.44,6,6,24,19,0,0,34,30,1,0,104,2,1,1,4,0,0,1,0,3,30,42,5,No
Drill,org.apache.drill.exec.metrics.DrillMetrics.RegistryHolder,RegistryHolder,Private Static Class,3,1,9,0,2,10,1,7,3,3,38,0,0,11,11,11,9,0,0,23,19,0,0,45,2,1,1,3,0,0,3,0,0,20,26,5,No
Drill,org.apache.drill.exec.util.SystemPropertyUtil,SystemPropertyUtil,Public Final Class,7,2,12,7,3,21,1,22,6,2,90,71,0.79,7,7,14,15,0,0,58,47,1,0,183,6,1,2,7,0,0,1,0,6,33,57,22,No
Drill,org.apache.drill.exec.util.AssertionUtil,AssertionUtil,Public Class,2,0,3,0,1,3,1,4,1,2,14,17,1.21,1,1,7,6,0,0,5,4,1,0,35,1,1,0,2,0,0,1,0,1,6,9,2,No
Drill,org.apache.drill.exec.util.SystemPropertyUtil.get.(Anon_1),(Anon_1),Anonymous Class,1,0,4,0,1,4,1,0,0,0,5,0,0,3,3,0,1,0,0,4,1,1,0,5,1,2,0,1,0,0,0,0,1,1,2,1,No
Drill,org.junit.Assert,Assert,Unknown Class,6,0,6,0,1,6,1,5,0,0,30,17,0.17,8,8,11,9,0,0,13,11,3,1,49,2,1,1,3,0,0,0,0,2,11,18,5,Yes
Drill,org.apache.drill.common.exceptions.TestUserException,TestUserException,Public Class,8,2,8,1,1,11,1,25,0,1,71,27,0.38,10,10,42,35,0,0,45,36,8,0,121,2,1,1,8,0,0,1,0,7,45,55,9,No
Drill,org.apache.drill.common.map.TestCaseInsensitiveMap,TestCaseInsensitiveMap,Public Class,2,3,16,0,1,18,1,7,0,0,33,17,0.52,5,5,9,7,0,0,25,25,2,0,57,1,1,0,2,0,0,0,0,2,25,28,2,No
Drill,org.apache.drill.common.TestVersion,TestVersion,Public Class,6,1,10,0,1,10,1,10,0,0,64,4,0.06,2,2,21,15,0,0,44,44,6,5,78,1,1,0,6,50,50,0,0,6,44,51,6,No
