Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.apache.karaf.jpm.MainTest,MainTest,Public Class,1.0,1.0,13.0,1.0,1.0,15.0,1.0,2.0,1.0,0.0,15.0,1.0,0.07,2.0,2.0,2.0,3.0,0.0,0.0,9.0,5.0,0.0,0.0,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,1.0,No
org.apache.karaf.jpm.MainTest.main.(Anon_1),(Anon_1),Anonymous Class,1.0,0.0,8.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,9.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,No
org.apache.karaf.jpm.ProcessTest,ProcessTest,Public Class,1.0,1.0,32.0,2.0,2.0,33.0,1.0,3.0,0.0,0.0,34.0,11.0,0.32,9.0,9.0,8.0,8.0,0.0,0.0,30.0,30.0,1.0,0.0,46.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,32.0,2.0,No
org.apache.karaf.itests.KarafTestSupport.Retry,Retry,Public Static Class,3.0,0.0,8.0,1.0,1.0,9.0,2.0,4.0,0.0,1.0,28.0,2.0,0.07,2.0,2.0,5.0,6.0,0.0,0.0,17.0,11.0,3.0,0.0,34.0,1.0,1.0,0.0,3.0,67.0,67.0,1.0,0.0,2.0,10.0,17.0,3.0,Yes
org.apache.karaf.itests.KarafTestSupport.Retry.statement.(Anon_1),(Anon_1),Anonymous Class,1.0,1.0,15.0,2.0,3.0,18.0,1.0,1.0,0.0,0.0,16.0,2.0,0.13,6.0,6.0,0.0,1.0,0.0,0.0,13.0,8.0,1.0,0.0,19.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,3.0,Yes
org.apache.karaf.itests.KarafTestWatcher,KarafTestWatcher,Public Class,3.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,0.0,3.0,17.0,0.0,0.0,6.0,6.0,10.0,7.0,0.0,0.0,7.0,5.0,3.0,0.0,21.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,11.0,3.0,No
org.apache.karaf.itests.BaseTest,BaseTest,Public Class,48.0,0.0,18.0,0.0,1.0,18.0,1.0,2.0,0.0,0.0,20.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0,62.0,14.0,1.0,1.0,0.0,22.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,No
org.apache.karaf.itests.BundleTest,BundleTest,Public Class,60.0,0.0,7.0,0.0,1.0,7.0,1.0,14.0,0.0,1.0,87.0,3.0,0.03,11.0,11.0,46.0,29.0,0.0,0.0,45.0,42.0,12.0,0.0,104.0,1.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,12.0,43.0,56.0,12.0,No
org.apache.karaf.jaas.boot.principal.RolePrincipal,RolePrincipal,Public Class,5.0,0.0,4.0,0.0,1.0,4.0,3.0,7.0,0.0,1.0,26.0,0.0,0.0,3.0,3.0,12.0,9.0,0.0,0.0,10.0,10.0,5.0,1.0,33.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,11.0,19.0,7.0,No
org.apache.karaf.itests.ConditionalFeaturesTest,ConditionalFeaturesTest,Public Class,50.0,2.0,13.0,2.0,2.0,16.0,1.0,6.0,0.0,0.0,30.0,3.0,0.1,7.0,7.0,7.0,3.0,0.0,0.0,19.0,18.0,2.0,0.0,39.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,17.0,21.0,3.0,No
