Full Path,Class Name,Kind,All Methods,Average Blank Lines,Average Code Lines,Average Comment Lines,Average Cyclomatic Complexity,Average Lines,Base Classes,Blank Lines,Class Methods,Class Variables,Code Lines,Comment Lines,Comment to Code Ratio,Coupled Classes,Coupled Classes Modified,Declarative Code Lines,Declarative Statements,Default Methods,Derived Classes,Executable Code Lines,Executable Statements,Instance Methods,Instance Variables,Lines,Max Cyclomatic Complexity,Max Inheritance Tree,Max Nesting,Methods,Percent Lack of Cohesion,Percent Lack of Cohesion Modified,Private Methods,Protected Methods,Public Methods,Semicolons,Statements,Sum Cyclomatic Complexity,Code Smell
org.jboss.modules.management.ModuleInfo,ModuleInfo,Public Final Class,8.0,0.0,4.0,6.0,1.0,10.0,1.0,8.0,0.0,0.0,40.0,51.0,1.27,4.0,4.0,17.0,16.0,0.0,0.0,14.0,14.0,8.0,7.0,99.0,1.0,1.0,0.0,8.0,75.0,75.0,0.0,0.0,8.0,21.0,30.0,8.0,No
org.jboss.modules.management.ResourceLoaderInfo,ResourceLoaderInfo,Public Final Class,4.0,0.0,4.0,6.0,1.0,9.0,1.0,4.0,0.0,0.0,20.0,27.0,1.35,3.0,3.0,9.0,8.0,0.0,0.0,6.0,6.0,4.0,3.0,51.0,1.0,1.0,0.0,4.0,50.0,50.0,0.0,0.0,4.0,9.0,14.0,4.0,No
org.jboss.modules.management.ObjectProperties,ObjectProperties,Public Final Class,25.0,0.0,3.0,0.0,1.0,3.0,1.0,31.0,2.0,1.0,101.0,8.0,0.08,8.0,8.0,34.0,35.0,0.0,0.0,35.0,34.0,23.0,1.0,140.0,2.0,2.0,1.0,25.0,16.0,12.0,0.0,1.0,24.0,35.0,69.0,26.0,No
org.jboss.modules.management.ObjectProperties.Property,Property,Public Static Final Class,3.0,0.0,5.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,20.0,3.0,0.15,2.0,2.0,6.0,6.0,0.0,0.0,8.0,8.0,3.0,2.0,26.0,3.0,1.0,1.0,3.0,33.0,33.0,0.0,0.0,3.0,8.0,14.0,5.0,No
org.jboss.modules.maven.ArtifactCoordinates,ArtifactCoordinates,Public Final Class,13.0,0.0,6.0,6.0,2.0,12.0,1.0,15.0,1.0,2.0,90.0,80.0,0.89,5.0,5.0,31.0,31.0,0.0,0.0,48.0,43.0,12.0,6.0,185.0,3.0,1.0,2.0,13.0,72.0,49.0,0.0,0.0,13.0,45.0,66.0,20.0,No
org.jboss.modules.maven.DefaultMavenResolver,DefaultMavenResolver,Final Class,2.0,0.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,7.0,7.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,No
org.jboss.modules.maven.MavenArtifactUtil,MavenArtifactUtil,Public Final Class,8.0,1.0,16.0,7.0,4.0,24.0,1.0,15.0,8.0,1.0,131.0,64.0,0.49,24.0,24.0,35.0,37.0,3.0,0.0,92.0,79.0,0.0,0.0,208.0,14.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,5.0,61.0,95.0,32.0,No
org.jboss.modules.ResourceLoaders,ResourceLoaders,Public Final Class,16.0,0.0,4.0,7.0,1.0,11.0,1.0,16.0,15.0,0.0,65.0,114.0,1.75,19.0,19.0,30.0,22.0,0.0,0.0,21.0,21.0,1.0,0.0,195.0,2.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,15.0,20.0,39.0,18.0,No
org.jboss.modules.maven.MavenSettings,MavenSettings,Final Class,20.0,1.0,18.0,0.0,4.0,19.0,1.0,87.0,8.0,2.0,486.0,12.0,0.02,23.0,23.0,100.0,105.0,11.0,0.0,283.0,229.0,12.0,5.0,584.0,18.0,1.0,6.0,20.0,88.0,78.0,0.0,0.0,9.0,190.0,306.0,88.0,No
org.jboss.modules.maven.MavenSettings.NonProxyHost,NonProxyHost,Static Final Class,2.0,1.0,5.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,3.0,4.0,4.0,2.0,0.0,5.0,5.0,2.0,1.0,15.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,No
